# omega_THz  Jin_native  Jout_native  Jsum_native  G_like_native  G_like_per_A2_native  G_like_per_A2_smoothed  cumulative_integral_native
1.336901521971920914e+00 1.040200000000000014e-01 2.111079999999999901e-02 1.251307999999999865e-01 9.710871476364835858e-03 7.067945179163977326e-06 4.902043053234507038e-06 4.597319501570074692e-06
1.349633917419272633e+00 1.033440000000000053e-01 1.551010000000000062e-02 1.188541000000000042e-01 9.223763370321408361e-03 6.713409193570834731e-06 4.961660271488666705e-06 4.660113787222941404e-06
1.362366312866624130e+00 1.029510000000000008e-01 7.504049999999999956e-03 1.104550499999999991e-01 8.571948668636754712e-03 6.238993422577145344e-06 5.024326660496031864e-06 4.723686554497998107e-06
1.375098708313975848e+00 1.018300000000000038e-01 -1.038230000000000012e-03 1.007917700000000027e-01 7.822022430491334943e-03 5.693168307650110801e-06 5.095269247083788591e-06 4.788109902929352348e-06
1.387831103761327567e+00 9.915450000000000652e-02 -7.976779999999999288e-03 9.117772000000000376e-02 7.075916724163673274e-03 5.150123922496803665e-06 5.178198154029300253e-06 4.853512827712576883e-06
1.400563499208679064e+00 9.466070000000000040e-02 -1.140730000000000043e-02 8.325340000000000518e-02 6.460943807363114105e-03 4.702523017346731491e-06 5.274413435403655654e-06 4.920056219819691804e-06
1.413295894656030782e+00 8.882030000000000480e-02 -1.010360000000000077e-02 7.871670000000000056e-02 6.108869732660288619e-03 4.446269985364891591e-06 5.382512235425666397e-06 4.987900315766708503e-06
1.426028290103382501e+00 8.272609999999999686e-02 -3.774190000000000184e-03 7.895191000000000014e-02 6.127123384678462639e-03 4.459555694283807755e-06 5.498869303407647435e-06 5.057173342149678041e-06
1.438760685550733776e+00 7.773499999999999854e-02 6.931089999999999994e-03 8.466608999999999940e-02 6.570576695716308195e-03 4.782318043632450973e-06 5.618828586485761147e-06 5.127950805148830490e-06
1.451493080998085494e+00 7.499640000000000473e-02 2.064989999999999881e-02 9.564630000000000354e-02 7.422704294145279769e-03 5.402529233329217144e-06 5.738293613795452232e-06 5.200252490647769533e-06
1.464225476445436991e+00 7.503419999999999535e-02 3.569329999999999725e-02 1.107274999999999926e-01 8.593092359348677642e-03 6.254382612641167331e-06 5.855224435223425359e-06 5.274059118860827060e-06
1.476957871892788710e+00 7.753440000000000332e-02 5.046839999999999660e-02 1.280027999999999999e-01 9.933755233841972537e-03 7.230168537078728685e-06 5.970528056914129786e-06 5.349344197457027526e-06
1.489690267340140206e+00 8.140970000000000151e-02 6.381799999999999973e-02 1.452277000000000151e-01 1.127050677777229754e-02 8.203107644928926272e-06 6.087999395439321701e-06 5.426111167475081277e-06
1.502422662787491925e+00 8.511799999999999922e-02 7.518840000000000245e-02 1.603064000000000155e-01 1.244070082856285099e-02 9.054819813100631627e-06 6.213257311975899823e-06 5.504423399924180754e-06
1.515155058234843644e+00 8.712319999999999787e-02 8.459389999999999965e-02 1.717171000000000114e-01 1.332623693282619821e-02 9.699346996303218575e-06 6.351979556940634617e-06 5.584416182276524805e-06
1.527887453682195140e+00 8.634169999999999345e-02 9.240610000000000490e-02 1.787478000000000122e-01 1.387185978578388962e-02 1.009647226179459471e-05 6.507994322401695779e-06 5.666285318713723264e-06
1.540619849129546859e+00 8.243380000000000152e-02 9.904559999999999753e-02 1.814794000000000129e-01 1.408384769383561053e-02 1.025076520207312091e-05 6.681858735241907795e-06 5.750254531224912813e-06
1.553352244576898578e+00 7.585930000000000450e-02 1.046789999999999943e-01 1.805382999999999849e-01 1.401081290826397541e-02 1.019760768043886927e-05 6.870410197209196746e-06 5.836530954853325759e-06
1.566084640024250074e+00 6.770020000000000204e-02 1.090200000000000058e-01 1.767201999999999940e-01 1.371450633638951651e-02 9.981944378609375757e-06 7.067459236677139769e-06 5.925262187516222528e-06
1.578817035471601793e+00 5.932989999999999792e-02 1.113019999999999982e-01 1.706319000000000030e-01 1.324201915649813981e-02 9.638050064545181119e-06 7.265393354017022147e-06 6.016507961052881420e-06
1.591549430918953512e+00 5.204620000000000080e-02 1.104409999999999975e-01 1.624871999999999983e-01 1.260994348117640620e-02 9.178001114960131817e-06 7.457168093082787017e-06 6.110234698224085786e-06
1.604281826366305008e+00 4.677930000000000282e-02 1.053479999999999972e-01 1.521272999999999931e-01 1.180595551492035974e-02 8.592827798225794800e-06 7.638046533165528552e-06 6.206333819216104520e-06
1.617014221813656727e+00 4.394780000000000214e-02 9.530099999999999683e-02 1.392488000000000059e-01 1.080650966858704744e-02 7.865392730361901391e-06 7.806553568712935832e-06 6.304657197227766755e-06
1.629746617261008446e+00 4.346970000000000001e-02 8.027750000000000163e-02 1.237472000000000016e-01 9.603496139719516766e-03 6.989793285706162549e-06 7.964413430809818707e-06 6.405058291440295657e-06
1.642479012708359942e+00 4.489309999999999828e-02 6.112979999999999803e-02 1.060229000000000033e-01 8.227988276679134780e-03 5.988645840480397262e-06 8.115599106351669231e-06 6.507426830651050560e-06
1.655211408155711661e+00 4.757780000000000342e-02 3.955360000000000126e-02 8.713139999999999774e-02 6.761898964569356373e-03 4.921569738096521674e-06 8.264903182877011303e-06 6.611708347037405447e-06
1.667943803603063158e+00 5.086580000000000268e-02 1.784010000000000110e-02 6.870590000000000031e-02 5.331973939014015250e-03 3.880815392254524194e-06 8.416565908798256997e-06 6.717905877596395600e-06
1.680676199050414876e+00 5.420450000000000268e-02 -1.523770000000000029e-03 5.268073000000000200e-02 4.088328359693036221e-03 2.975642380919319520e-06 8.573399870003869775e-06 6.826067359062736799e-06
1.693408594497766595e+00 5.721620000000000178e-02 -1.630660000000000096e-02 4.090960000000000429e-02 3.174820809500898244e-03 2.310756505205167104e-06 8.736614641973555515e-06 6.936266334045683916e-06
1.706140989945118092e+00 5.973239999999999800e-02 -2.492079999999999990e-02 3.481159999999999810e-02 2.701580853687678575e-03 1.966314291916816165e-06 8.906256371948693832e-06 7.048584339333620648e-06
1.718873385392469810e+00 6.182089999999999808e-02 -2.666469999999999951e-02 3.515619999999999856e-02 2.728323800354329198e-03 1.985778835488342122e-06 9.081953330690431314e-06 7.163100838995566046e-06
1.731605780839821529e+00 6.381960000000000410e-02 -2.178770000000000012e-02 4.203190000000000398e-02 3.261917759715587777e-03 2.374149010284458197e-06 9.263584015100434236e-06 7.279892157085949906e-06
1.744338176287173026e+00 6.637600000000000444e-02 -1.140129999999999963e-02 5.497470000000000134e-02 4.266353656747291605e-03 3.105216028675481299e-06 9.451573456729544097e-06 7.399036549981347102e-06
1.757070571734524522e+00 7.046389999999999598e-02 2.704910000000000040e-03 7.316881000000000079e-02 5.678321484307287045e-03 4.132900436220858921e-06 9.646711761268166499e-06 7.520620009862274134e-06
1.769802967181876019e+00 7.734040000000000359e-02 1.828499999999999917e-02 9.562539999999999929e-02 7.421082333653889959e-03 5.401348708196760183e-06 9.849602809069718461e-06 7.644737403300025944e-06
