# freq_w_over_2pi_THz  G_native_run01_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run02_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run03_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run04_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run05_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run06_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run07_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run08_eV_ps^-1_THz^-1_A^-2_K^-1
1.7443381763e+00 2.7088674574e-06 3.4268406411e-06 2.7118461858e-06 3.7676736251e-06 2.2919745193e-06 2.9988142663e-06 2.9124037876e-06 3.2919277083e-06
1.7570705717e+00 2.7364301330e-06 3.4979699183e-06 2.7708546497e-06 3.7988451038e-06 2.3296977773e-06 3.0297189113e-06 2.9469222209e-06 3.3737582663e-06
1.7698029672e+00 2.7640037599e-06 3.5676386469e-06 2.8300314507e-06 3.8282959024e-06 2.3686628770e-06 3.0608260827e-06 2.9825855591e-06 3.4552291955e-06
1.7825353626e+00 2.7917179288e-06 3.6357533219e-06 2.8892987555e-06 3.8561528078e-06 2.4088290415e-06 3.0921172888e-06 3.0195380423e-06 3.5359658824e-06
1.7952677581e+00 2.8196639010e-06 3.7022166981e-06 2.9485995467e-06 3.8825426070e-06 2.4501508601e-06 3.1235256081e-06 3.0579058805e-06 3.6155684271e-06
1.8080001535e+00 2.8479548401e-06 3.7669661270e-06 3.0078541809e-06 3.9075920870e-06 2.4925449256e-06 3.1550052519e-06 3.0978062685e-06 3.6936434855e-06
1.8207325490e+00 2.8767029973e-06 3.8299286748e-06 3.0669956854e-06 3.9314642595e-06 2.5359324645e-06 3.1865077900e-06 3.1393113265e-06 3.7697714906e-06
1.8334649444e+00 2.9060251867e-06 3.8910575889e-06 3.1259779033e-06 3.9543130801e-06 2.5802300694e-06 3.2179592562e-06 3.1824931744e-06 3.8435684636e-06
1.8461973399e+00 2.9359953300e-06 3.9502967664e-06 3.1847329566e-06 3.9762834483e-06 2.6253117027e-06 3.2492936093e-06 3.2273878722e-06 3.9146270125e-06
1.8589297353e+00 2.9667320664e-06 4.0076265711e-06 3.2431965878e-06 3.9975474320e-06 2.6710717152e-06 3.2804263166e-06 3.2740314799e-06 3.9825659680e-06
1.8716621308e+00 2.9983211814e-06 4.0630142763e-06 3.3013163047e-06 4.0182680431e-06 2.7173720216e-06 3.3112834119e-06 3.3223969525e-06 4.0470266377e-06
1.8843945262e+00 3.0308329461e-06 4.1164402459e-06 3.3590396150e-06 4.0386264057e-06 2.7640800968e-06 3.3417794819e-06 3.3724482301e-06 4.1076362814e-06
1.8971269217e+00 3.0643476702e-06 4.1679082203e-06 3.4163004510e-06 4.0587583630e-06 2.8110569288e-06 3.3718484854e-06 3.4241402375e-06 4.1640811603e-06
1.9098593171e+00 3.0989182852e-06 4.2174228745e-06 3.4730553708e-06 4.0788359830e-06 2.8581542380e-06 3.4013873982e-06 3.4773557799e-06 4.2160400433e-06
1.9225917126e+00 3.1345968098e-06 4.2649860787e-06 3.5292364967e-06 4.0990132214e-06 2.9052052098e-06 3.4303213734e-06 3.5319866773e-06 4.2632413357e-06
1.9353241080e+00 3.1714261369e-06 4.3106258844e-06 3.5848003868e-06 4.1194168651e-06 2.9520708321e-06 3.4585782061e-06 3.5878886895e-06 4.3054228082e-06
1.9480565034e+00 3.2094172176e-06 4.3543675380e-06 3.6396782583e-06 4.1402008696e-06 2.9986028254e-06 3.4860777663e-06 3.6448634867e-06 4.3423784232e-06
1.9607888989e+00 3.2485791782e-06 4.3962418961e-06 3.6938239542e-06 4.1614648533e-06 3.0446343749e-06 3.5127760264e-06 3.7027307689e-06 4.3739208742e-06
1.9735212943e+00 3.2889202322e-06 4.4362901009e-06 3.7471668816e-06 4.1833174907e-06 3.0900264687e-06 3.5385761260e-06 3.7612651611e-06 4.3999190464e-06
1.9862536898e+00 3.3304148263e-06 4.4745617102e-06 3.7996599785e-06 4.2058584002e-06 3.1346400945e-06 3.5634516488e-06 3.8201871982e-06 4.4202511904e-06
1.9989860852e+00 3.3730282815e-06 4.5111034764e-06 3.8512335570e-06 4.2291690877e-06 3.1783455077e-06 3.5873409560e-06 3.8792534753e-06 4.4348611142e-06
2.0117184807e+00 3.4167332193e-06 4.5459528015e-06 3.9018143091e-06 4.2532767217e-06 3.2210036963e-06 3.6102440479e-06 3.9381664974e-06 4.4437488179e-06
2.0244508761e+00 3.4614511553e-06 4.5791657886e-06 3.9513596979e-06 4.2782446957e-06 3.2625127179e-06 3.6320992859e-06 3.9966197545e-06 4.4469143014e-06
2.0371832716e+00 3.5071090806e-06 4.6108078911e-06 3.9997783147e-06 4.3040730098e-06 3.3027706304e-06 3.6529418920e-06 4.0543067367e-06 4.4444418528e-06
2.0499156670e+00 3.5536522385e-06 4.6409352122e-06 4.0470122370e-06 4.3307797764e-06 3.3416847589e-06 3.6727542553e-06 4.1109209340e-06 4.4364251253e-06
2.0626480625e+00 3.6009528634e-06 4.6695945042e-06 4.0929972071e-06 4.3583197144e-06 3.3791809638e-06 3.6915715976e-06 4.1661017463e-06 4.4230233298e-06
2.0753804579e+00 3.6489379466e-06 4.6968325198e-06 4.1376517717e-06 4.3866656553e-06 3.4152129075e-06 3.7094203355e-06 4.2195426636e-06 4.4044518689e-06
2.0881128534e+00 3.6974614702e-06 4.7227240629e-06 4.1809216285e-06 4.4157360930e-06 3.4497157179e-06 3.7263356909e-06 4.2709281611e-06 4.3809261454e-06
2.1008452488e+00 3.7464139209e-06 4.7473065356e-06 4.2227253240e-06 4.4454857465e-06 3.4826801273e-06 3.7423969134e-06 4.3199156687e-06 4.3527271193e-06
2.1135776443e+00 3.7956675333e-06 4.7706266904e-06 4.2629904553e-06 4.4757787727e-06 3.5140968684e-06 3.7576744468e-06 4.3662167065e-06 4.3201544814e-06
2.1263100397e+00 3.8450762895e-06 4.7927312798e-06 4.3016717705e-06 4.5065155532e-06 3.5439752086e-06 3.7722563461e-06 4.4095337794e-06 4.2835734797e-06
2.1390424352e+00 3.8944941718e-06 4.8136764067e-06 4.3386878162e-06 4.5375602450e-06 3.5723336828e-06 3.7862394718e-06 4.4495874224e-06 4.2433493625e-06
2.1517748306e+00 3.9437751625e-06 4.8334807723e-06 4.3739752396e-06 4.5687679485e-06 3.5992186285e-06 3.7997294898e-06 4.4861432456e-06 4.1998754737e-06
2.1645072260e+00 3.9927641177e-06 4.8522004796e-06 4.4074887890e-06 4.5999847082e-06 3.6246949180e-06 3.8128672880e-06 4.5189488290e-06 4.1535919842e-06
2.1772396215e+00 4.0412967674e-06 4.8698635800e-06 4.4391832124e-06 4.6310384561e-06 3.6488366910e-06 3.8257585323e-06 4.5478328876e-06 4.1049484300e-06
2.1899720169e+00 4.0892362200e-06 4.8864794240e-06 4.4690042076e-06 4.6617661805e-06 3.6717273549e-06 3.8385441107e-06 4.5725970914e-06 4.0543943474e-06
2.2027044124e+00 4.1363999533e-06 4.9021041147e-06 4.4969155731e-06 4.6919686446e-06 3.6934781193e-06 3.8513649111e-06 4.5931332604e-06 4.0024167337e-06
2.2154368078e+00 4.1826328235e-06 4.9167470026e-06 4.5228992081e-06 4.7214737804e-06 3.7142001939e-06 3.8643530158e-06 4.6093241996e-06 3.9495025865e-06
2.2281692033e+00 4.2277888127e-06 4.9304174382e-06 4.5469279614e-06 4.7501185762e-06 3.7340233235e-06 3.8776493129e-06 4.6211158190e-06 3.8961389031e-06
2.2409015987e+00 4.2717127772e-06 4.9431528234e-06 4.5690018331e-06 4.7776947390e-06 3.7530957875e-06 3.8913946903e-06 4.6284900886e-06 3.8428033157e-06
2.2536339942e+00 4.3142495731e-06 4.9549718593e-06 4.5891027225e-06 4.8040573696e-06 3.7715473307e-06 3.9057124247e-06 4.6314470085e-06 3.7899828218e-06
2.2663663896e+00 4.3552440564e-06 4.9658651955e-06 4.6072758813e-06 4.8290253437e-06 3.7895558886e-06 3.9207522098e-06 4.6300586986e-06 3.7381550535e-06
2.2790987851e+00 4.3945684618e-06 4.9758795843e-06 4.6235213097e-06 4.8524628181e-06 3.8072567663e-06 3.9366197114e-06 4.6244062938e-06 3.6877695469e-06
2.2918311805e+00 4.4320767714e-06 4.9850056754e-06 4.6378752090e-06 4.8742067810e-06 3.8248177052e-06 3.9534205954e-06 4.6146430493e-06 3.6392758381e-06
2.3045635760e+00 4.4676594719e-06 4.9932621696e-06 4.6504099824e-06 4.8941666703e-06 3.8424008860e-06 3.9712517223e-06 4.6009402500e-06 3.5930953673e-06
2.3172959714e+00 4.5011796716e-06 5.0006864691e-06 4.6611618314e-06 4.9122247552e-06 3.8601573685e-06 3.9902011470e-06 4.5834872108e-06 3.5496308438e-06
2.3300283669e+00 4.5325187313e-06 5.0072785738e-06 4.6702393604e-06 4.9282995300e-06 3.8782548942e-06 4.0103305080e-06 4.5625453669e-06 3.5092287852e-06
2.3427607623e+00 4.5615762636e-06 5.0130665352e-06 4.6776968718e-06 4.9423457134e-06 3.8968463763e-06 4.0316926383e-06 4.5383941831e-06 3.4722638048e-06
2.3554931578e+00 4.5882701335e-06 5.0180690544e-06 4.6836520205e-06 4.9543089683e-06 3.9160689734e-06 4.0543139544e-06 4.5113221394e-06 3.4390074974e-06
2.3682255532e+00 4.6125090800e-06 5.0223328838e-06 4.6882224613e-06 4.9641983509e-06 3.9360654048e-06 4.0782120672e-06 4.4816898358e-06 3.4097408230e-06
2.3809579487e+00 4.6342200943e-06 5.0258767245e-06 4.6915258493e-06 4.9720319735e-06 3.9569626347e-06 4.1033781712e-06 4.4498398424e-06 3.3847072804e-06
2.3936903441e+00 4.6533575457e-06 5.0287473289e-06 4.6936888896e-06 4.9778551172e-06 3.9788765067e-06 4.1297858500e-06 4.4161598040e-06 3.3641035417e-06
2.4064227395e+00 4.6698666775e-06 5.0309727487e-06 4.6948744891e-06 4.9817311756e-06 4.0019098896e-06 4.1573998816e-06 4.3810373657e-06 3.3480794521e-06
2.4191551350e+00 4.6837109855e-06 5.0326184372e-06 4.6952184034e-06 4.9837778793e-06 4.0261461909e-06 4.1861322110e-06 4.3448962325e-06 3.3367661265e-06
2.4318875304e+00 4.6948722173e-06 5.0337311471e-06 4.6948744891e-06 4.9841220153e-06 4.0516780852e-06 4.2159211998e-06 4.3081330643e-06 3.3302384874e-06
2.4446199259e+00 4.7033503729e-06 5.0343763318e-06 4.6940328039e-06 4.9829175393e-06 4.0785454227e-06 4.2466699875e-06 4.2711715661e-06 3.3285433616e-06
2.4573523213e+00 4.7091637046e-06 5.0346287954e-06 4.6928381540e-06 4.9803546315e-06 4.1068149292e-06 4.2782464917e-06 4.2344444579e-06 3.3316901145e-06
2.4700847168e+00 4.7123304645e-06 5.0345539914e-06 4.6914715470e-06 4.9766325287e-06 4.1364903117e-06 4.3105362411e-06 4.1983664297e-06 3.3396506499e-06
2.4828171122e+00 4.7128962833e-06 5.0342173733e-06 4.6901049399e-06 4.9719776362e-06 4.1676114203e-06 4.3433807365e-06 4.1633341414e-06 3.3523687759e-06
2.4955495077e+00 4.7109341698e-06 5.0337404976e-06 4.6889102900e-06 4.9666616403e-06 4.2001476724e-06 4.3766478957e-06 4.1297532680e-06 3.3697508392e-06
2.5082819031e+00 4.7064988806e-06 5.0331794674e-06 4.6880595545e-06 4.9609381149e-06 4.2341055552e-06 4.4101616088e-06 4.0980114546e-06 3.3916750903e-06
2.5210142986e+00 4.6997273074e-06 5.0326464887e-06 4.6877246905e-06 4.9550878025e-06 4.2694396580e-06 4.4437721823e-06 4.0684602860e-06 3.4180104145e-06
2.5337466940e+00 4.6907015853e-06 5.0322537676e-06 4.6880505041e-06 4.9494186143e-06 4.3060953029e-06 4.4773299229e-06 4.0414513474e-06 3.4485882359e-06
2.5464790895e+00 4.6795677318e-06 5.0320948091e-06 4.6891999021e-06 4.9442384616e-06 4.3440326395e-06 4.5106499151e-06 4.0173001635e-06 3.4832212477e-06
2.5592114849e+00 4.6664717648e-06 5.0322911696e-06 4.6913176906e-06 4.9398461992e-06 4.3831599200e-06 4.5435912710e-06 3.9962861996e-06 3.5217034125e-06
2.5719438804e+00 4.6515962065e-06 5.0329550553e-06 4.6945396251e-06 4.9365678507e-06 4.4234057848e-06 4.5759866862e-06 3.9786979354e-06 3.5638286929e-06
2.5846762758e+00 4.6351235791e-06 5.0341986723e-06 4.6989924110e-06 4.9347203837e-06 4.4646784858e-06 4.6077128839e-06 3.9647337011e-06 3.6093816862e-06
2.5974086713e+00 4.6172455308e-06 5.0361529274e-06 4.7047756025e-06 4.9346117091e-06 4.5068807146e-06 4.6386553925e-06 3.9546008416e-06 3.6581469897e-06
2.6101410667e+00 4.5981993405e-06 5.0389393773e-06 4.7119978041e-06 4.9365497383e-06 4.5499021881e-06 4.6686733241e-06 3.9484796569e-06 3.7098904700e-06
2.6228734622e+00 4.5782314132e-06 5.0426702281e-06 4.7207314188e-06 4.9408242700e-06 4.5936409643e-06 4.6977050403e-06 3.9464963570e-06 3.7643967244e-06
2.6356058576e+00 4.5575699015e-06 5.0474857372e-06 4.7310669503e-06 4.9477160466e-06 4.6379811996e-06 4.7256712917e-06 3.9487410919e-06 3.8214409847e-06
2.6483382530e+00 4.5364794627e-06 5.0534981107e-06 4.7430406003e-06 4.9574876984e-06 4.6828237321e-06 4.7525280508e-06 3.9552769666e-06 3.8808359444e-06
2.6610706485e+00 4.5152703845e-06 5.0608382556e-06 4.7567066709e-06 4.9703656306e-06 4.7280573520e-06 4.7782577065e-06 3.9661670860e-06 3.9423662006e-06
2.6738030439e+00 4.4942073241e-06 5.0696090276e-06 4.7720742126e-06 4.9865853048e-06 4.7735708497e-06 4.8028690643e-06 3.9813934203e-06 4.0058819080e-06
2.6865354394e+00 4.4735914430e-06 5.0799693850e-06 4.7891703765e-06 5.0063369012e-06 4.8192761841e-06 4.8263885408e-06 4.0009289243e-06 4.0712051252e-06
2.6992678348e+00 4.4537330289e-06 5.0919941320e-06 4.8079680114e-06 5.0297743756e-06 4.8650862410e-06 4.8488953855e-06 4.0247465532e-06 4.1381860068e-06
2.7120002303e+00 4.4349423697e-06 5.1058235261e-06 4.8284852181e-06 5.0570335711e-06 4.9109185398e-06 4.8704688476e-06 4.0527561568e-06 4.2067215342e-06
2.7247326257e+00 4.4175115008e-06 5.1215417219e-06 4.8506676944e-06 5.0882141060e-06 4.9566906001e-06 4.8912498153e-06 4.0848585702e-06 4.2766899579e-06
2.7374650212e+00 4.4017780882e-06 5.1392796263e-06 4.8744882890e-06 5.1233884300e-06 5.0023616448e-06 4.9113703708e-06 4.1209456135e-06 4.3480350860e-06
2.7501974166e+00 4.3880524197e-06 5.1591213939e-06 4.8998836494e-06 5.1625837117e-06 5.0478816297e-06 4.9310066241e-06 4.1608910765e-06 4.4206632652e-06
2.7629298121e+00 4.3766174046e-06 5.1811698802e-06 4.9268085237e-06 5.2057999512e-06 5.0932190454e-06 4.9503699071e-06 4.2045417044e-06 4.4945651300e-06
2.7756622075e+00 4.3677924568e-06 5.2055092399e-06 4.9551995592e-06 5.2530009235e-06 5.1383609173e-06 4.9696891626e-06 4.2517352271e-06 4.5697125844e-06
2.7883946030e+00 4.3618513596e-06 5.2322236273e-06 4.9849934033e-06 5.3041322915e-06 5.1833174397e-06 4.9892197500e-06 4.3023274046e-06 4.6461056285e-06
2.8011269984e+00 4.3590770224e-06 5.2613878465e-06 5.0161086025e-06 5.3590672682e-06 5.2280978801e-06 5.0092082231e-06 4.3561469520e-06 4.7237723583e-06
2.8138593939e+00 4.3597249761e-06 5.2930580005e-06 5.0484818043e-06 5.4176881228e-06 5.2727393084e-06 5.0299539688e-06 4.4130045542e-06 4.8027502351e-06
2.8265917893e+00 4.3640233737e-06 5.3273275945e-06 5.0820315552e-06 5.4798227873e-06 5.3173065968e-06 5.0517475683e-06 4.4727649863e-06 4.8830767202e-06
2.8393241848e+00 4.3722186199e-06 5.3642246798e-06 5.1166945026e-06 5.5452810812e-06 5.3618460828e-06 5.0749060196e-06 4.5352389332e-06 4.9648267364e-06
2.8520565802e+00 4.3844841109e-06 5.4038053595e-06 5.1524253946e-06 5.6138456556e-06 5.4064597087e-06 5.0997287093e-06 4.6002821550e-06 5.0480564757e-06
2.8647889757e+00 4.4010023689e-06 5.4461257366e-06 5.1891518281e-06 5.6852629365e-06 5.4512586840e-06 5.1265414409e-06 4.6677594267e-06 5.1328689567e-06
2.8775213711e+00 4.4219194116e-06 5.4912045121e-06 5.2268285513e-06 5.7592974625e-06 5.4963356836e-06 5.1556524066e-06 4.7375174933e-06 5.2193016408e-06
2.8902537665e+00 4.4473721307e-06 5.5390697376e-06 5.2654193627e-06 5.8356503784e-06 5.5418389871e-06 5.1873609932e-06 4.8094391598e-06 5.3074575466e-06
2.9029861620e+00 4.4774244089e-06 5.5897401140e-06 5.3049061615e-06 5.9140228295e-06 5.5879076065e-06 5.2219665876e-06 4.8834162462e-06 5.3974022316e-06
2.9157185574e+00 4.5121401290e-06 5.6432530433e-06 5.3452798974e-06 5.9941250168e-06 5.6346898215e-06 5.2597685767e-06 4.9593405725e-06 5.4892199838e-06
2.9284509529e+00 4.5515557954e-06 5.6995898246e-06 5.3865224695e-06 6.0756399731e-06 5.6823431793e-06 5.3010135141e-06 5.0371400187e-06 5.5829388992e-06
2.9411833483e+00 4.5956714082e-06 5.7587504578e-06 5.4286610291e-06 6.1582597872e-06 5.7310437617e-06 5.3459655649e-06 5.1167604948e-06 5.6785964390e-06
2.9539157438e+00 4.6444504629e-06 5.8207349430e-06 5.4717317775e-06 6.2416765478e-06 5.7809676508e-06 5.3948360608e-06 5.1981388958e-06 5.7762487954e-06
2.9666481392e+00 4.6978290767e-06 5.8855245791e-06 5.5157799668e-06 6.3255823439e-06 5.8323001962e-06 5.4478187228e-06 5.2812391617e-06 5.8758959683e-06
2.9793805347e+00 4.7557159885e-06 5.9531006651e-06 5.5608598991e-06 6.4096873765e-06 5.8852082124e-06 5.5050984663e-06 5.3660342476e-06 5.9775098617e-06
2.9921129301e+00 4.8179834329e-06 6.0234257990e-06 5.6070530280e-06 6.4937290157e-06 5.9398770488e-06 5.5667985681e-06 5.4525241533e-06 6.0810623796e-06
3.0048453256e+00 4.8845036442e-06 6.0964719294e-06 5.6544408067e-06 6.5774084065e-06 5.9964827876e-06 5.6330158887e-06 5.5407088790e-06 6.1864973301e-06
3.0175777210e+00 4.9550849742e-06 6.1721923036e-06 5.7031408902e-06 6.6604991435e-06 6.0551922433e-06 5.7038296776e-06 5.6305884246e-06 6.2937304250e-06
3.0303101165e+00 5.0295540268e-06 6.2505401692e-06 5.7532709335e-06 6.7427929340e-06 6.1161722304e-06 5.7792663513e-06 5.7221898352e-06 6.4026399150e-06
3.0430425119e+00 5.1076826492e-06 6.3314594232e-06 5.8049304906e-06 6.8240905412e-06 6.1795802961e-06 5.8593171042e-06 5.8155491706e-06 6.5130853200e-06
3.0557749074e+00 5.1892609411e-06 6.4148846120e-06 5.8582824683e-06 6.9042289534e-06 6.2455554523e-06 5.9439555199e-06 5.9106754459e-06 6.6249167948e-06
3.0685073028e+00 5.2740516234e-06 6.5007502822e-06 5.9134626224e-06 6.9830632713e-06 6.3142367114e-06 6.0330935434e-06 6.0075957062e-06 6.7379376672e-06
3.0812396983e+00 5.3617809129e-06 6.5889816296e-06 5.9705976581e-06 7.0605301012e-06 6.3857260154e-06 6.1266167032e-06 6.1063550264e-06 6.8519418999e-06
3.0939720937e+00 5.4522024047e-06 6.6794851492e-06 6.0298595327e-06 7.1365298249e-06 6.4601160392e-06 6.2243841116e-06 6.2069534065e-06 6.9666766288e-06
3.1067044892e+00 5.5450696938e-06 6.7721860371e-06 6.0914021025e-06 7.2110533862e-06 6.5375087250e-06 6.3262196586e-06 6.3094269064e-06 7.0818983551e-06
3.1194368846e+00 5.6401181231e-06 6.8669814377e-06 6.1553520727e-06 7.2841098413e-06 6.6179318752e-06 6.4319120122e-06 6.4137755263e-06 7.1973261188e-06
3.1321692800e+00 5.7370830353e-06 6.9637684955e-06 6.2218542496e-06 7.3557354151e-06 6.7014503621e-06 6.5412322297e-06 6.5199902511e-06 7.3126883252e-06
3.1449016755e+00 5.8357362778e-06 7.0624443549e-06 6.2910534391e-06 7.4260206696e-06 6.7880734532e-06 6.6539073407e-06 6.6280530509e-06 7.4276665528e-06
3.1576340709e+00 5.9358405716e-06 7.1629061604e-06 6.3630672961e-06 7.4950742794e-06 6.8777826136e-06 6.7696643749e-06 6.7379458955e-06 7.5419611109e-06
3.1703664664e+00 6.0371677642e-06 7.2650230049e-06 6.4379863244e-06 7.5630592563e-06 6.9705500408e-06 6.8881863344e-06 6.8496146950e-06 7.6552535781e-06
3.1830988618e+00 6.1395170809e-06 7.3686733320e-06 6.5159191286e-06 7.6301295559e-06 7.0663201300e-06 7.0091738325e-06 6.9629783145e-06 7.7672442636e-06
3.1958312573e+00 6.2427151259e-06 7.4737262345e-06 6.5969381116e-06 7.6965387520e-06 7.1650280088e-06 7.1322834548e-06 7.0779736489e-06 7.8776147459e-06
3.2085636527e+00 6.3465885029e-06 7.5800508055e-06 6.6810885254e-06 7.7624770252e-06 7.2665532001e-06 7.2571717870e-06 7.1944654732e-06 7.9860653345e-06
3.2212960482e+00 6.4510094465e-06 7.6875254883e-06 6.7684065714e-06 7.8282341741e-06 7.3707752267e-06 7.3834954149e-06 7.3123456074e-06 8.0923057038e-06
3.2340284436e+00 6.5558501911e-06 7.7959819739e-06 6.8588922498e-06 7.8940818852e-06 7.4775365416e-06 7.5109109242e-06 7.4314607966e-06 8.1960642591e-06
3.2467608391e+00 6.6610468540e-06 7.9052800049e-06 6.9525093588e-06 7.9603190133e-06 7.5866703301e-06 7.6390484840e-06 7.5516487707e-06 8.2970975017e-06
3.2594932345e+00 6.7665173002e-06 8.0152699731e-06 7.0492126468e-06 8.0272625259e-06 7.6979727078e-06 7.7675910966e-06 7.6726931698e-06 8.3951712982e-06
3.2722256300e+00 6.8722341514e-06 8.1258022704e-06 7.1489297106e-06 8.0952112780e-06 7.8112490577e-06 7.8961777366e-06 7.7943866488e-06 8.4900889765e-06
3.2849580254e+00 6.9781882813e-06 8.2367085879e-06 7.2515519456e-06 8.1645003493e-06 7.9262398905e-06 8.0244826008e-06 7.9165128478e-06 8.5816725953e-06
3.2976904209e+00 7.0843888163e-06 8.3478393174e-06 7.3569164452e-06 8.2354376510e-06 8.0427042519e-06 8.1521886914e-06 8.0388103319e-06 8.6698097705e-06
3.3104228163e+00 7.1908722606e-06 8.4590261500e-06 7.4648422018e-06 8.3083401505e-06 8.1603733851e-06 8.2789878160e-06 8.1610176659e-06 8.7543787528e-06
3.3231552118e+00 7.2976933710e-06 8.5701101270e-06 7.5751572581e-06 8.3834976466e-06 8.2789599984e-06 8.4045893933e-06 8.2828553849e-06 8.8353233501e-06
3.3358876072e+00 7.4049342824e-06 8.6809135890e-06 7.6876082036e-06 8.4612089942e-06 8.3981675324e-06 8.5287292585e-06 8.4040169790e-06 8.9126248318e-06
3.3486200027e+00 7.5126588776e-06 8.7912682267e-06 7.8019325773e-06 8.5417187111e-06 8.5176808932e-06 8.6511432467e-06 8.5242139681e-06 8.9862925632e-06
3.3613523981e+00 7.6209949221e-06 8.9010150818e-06 7.9178407672e-06 8.6252713149e-06 8.6371942540e-06 8.7715848041e-06 8.6431308273e-06 9.0563921016e-06
3.3740847935e+00 7.7300245509e-06 9.0099764947e-06 8.0350069596e-06 8.7120569861e-06 8.7563832531e-06 8.8898602098e-06 8.7604520316e-06 9.1230264658e-06
3.3868171890e+00 7.8398664035e-06 9.1179935067e-06 8.1531143913e-06 8.8022659050e-06 8.8749049940e-06 9.0057493264e-06 8.8758530409e-06 9.1863080398e-06
3.3995495844e+00 7.9506208670e-06 9.2248697573e-06 8.2717829464e-06 8.8960158026e-06 8.9924536500e-06 9.1190760440e-06 8.9890183304e-06 9.2464334956e-06
3.4122819799e+00 8.0623883287e-06 9.3304556385e-06 8.3906325091e-06 8.9933972408e-06 9.1086863246e-06 9.2296906692e-06 9.0996413900e-06 9.3036088707e-06
3.4250143753e+00 8.1752783018e-06 9.4345828412e-06 8.5092829634e-06 9.0944373882e-06 9.2232601210e-06 9.3374347032e-06 9.2073976797e-06 9.3580495677e-06
3.4377467708e+00 8.2893455430e-06 9.5370737059e-06 8.6273179921e-06 9.1991453012e-06 9.3358599453e-06 9.4422024799e-06 9.3119897046e-06 9.4100646427e-06
3.4504791662e+00 8.4046721873e-06 9.6377692739e-06 8.7443122273e-06 9.3074666424e-06 9.4461799706e-06 9.5438619169e-06 9.4131289847e-06 9.4599069598e-06
3.4632115617e+00 8.5212764870e-06 9.7364825354e-06 8.8598493517e-06 9.4192746249e-06 9.5538680329e-06 9.6423337649e-06 9.5105360549e-06 9.5079230365e-06
3.4759439571e+00 8.6391675680e-06 9.8330825831e-06 8.9735039974e-06 9.5344152931e-06 9.6586646430e-06 9.7375211633e-06 9.6039584953e-06 9.5544406594e-06
3.4886763526e+00 8.7583545566e-06 9.9273730565e-06 9.0848507968e-06 9.6526441293e-06 9.7602454392e-06 9.8293624737e-06 9.6931348710e-06 9.5997969807e-06
3.5014087480e+00 8.8787553177e-06 1.0019223049e-05 9.1934643821e-06 9.7737166158e-06 9.8583323972e-06 9.9177960576e-06 9.7778668518e-06 9.6443572484e-06
3.5141411435e+00 9.0003059687e-06 1.0108473601e-05 9.2989374862e-06 9.8972886165e-06 9.9526845626e-06 1.0002777888e-05 9.8579110329e-06 9.6884586147e-06
3.5268735389e+00 9.1228696177e-06 1.0194956404e-05 9.4008628422e-06 1.0022970714e-05 1.0043014644e-05 1.0084246325e-05 9.9331231742e-06 9.7324663276e-06
3.5396059344e+00 9.2463093733e-06 1.0278531201e-05 9.4988693846e-06 1.0150346324e-05 1.0129128024e-05 1.0162166148e-05 1.0003331991e-05 9.7767081739e-06
3.5523383298e+00 9.3703970826e-06 1.0359048383e-05 9.5925860478e-06 1.0278917353e-05 1.0210765213e-05 1.0236510941e-05 1.0068402258e-05 9.8215119404e-06
3.5650707253e+00 9.4949045930e-06 1.0436367694e-05 9.6816508168e-06 1.0408158542e-05 1.0287768665e-05 1.0307245480e-05 1.0128225795e-05 9.8671960484e-06
3.5778031207e+00 9.6195581211e-06 1.0510367575e-05 9.7657559787e-06 1.0537490293e-05 1.0359934495e-05 1.0374334545e-05 1.0182730482e-05 9.9140320927e-06
3.5905355162e+00 9.7440291270e-06 1.0580907771e-05 9.8446209718e-06 1.0666323953e-05 1.0427105155e-05 1.0437760523e-05 1.0231844200e-05 9.9622729374e-06
3.6032679116e+00 9.8679799447e-06 1.0647838672e-05 9.9179471336e-06 1.0793998417e-05 1.0489160170e-05 1.0497497000e-05 1.0275539902e-05 1.0012133985e-05
3.6160003070e+00 9.9910090253e-06 1.0711085475e-05 9.9855263054e-06 1.0919852583e-05 1.0545969793e-05 1.0553499947e-05 1.0313817591e-05 1.0063802543e-05
3.6287327025e+00 1.0112705694e-05 1.0770507923e-05 1.0047150329e-05 1.1043198178e-05 1.0597432083e-05 1.0605769364e-05 1.0346695294e-05 1.0117400360e-05
3.6414650979e+00 1.0232641024e-05 1.0826003159e-05 1.0102647246e-05 1.1163319763e-05 1.0643500702e-05 1.0654261223e-05 1.0374200058e-05 1.0173030454e-05
3.6541974934e+00 1.0350322204e-05 1.0877487029e-05 1.0151890352e-05 1.1279510951e-05 1.0684092244e-05 1.0698966720e-05 1.0396404002e-05 1.0230749019e-05
3.6669298888e+00 1.0465292930e-05 1.0924875379e-05 1.0194771043e-05 1.1391047247e-05 1.0719188173e-05 1.0739841827e-05 1.0413388261e-05 1.0290537323e-05
