# freq_THz coherence
1.042480468749999822e+01 4.723386929666928413e-02
1.044921874999999822e+01 4.766230688010920924e-02
1.047363281249999822e+01 5.032922478317376075e-02
1.049804687499999822e+01 4.522511555221556123e-02
1.052246093749999822e+01 4.620906305310594486e-02
1.054687499999999822e+01 4.453366074644440203e-02
1.057128906249999822e+01 4.268269489645677012e-02
1.059570312499999822e+01 4.620305017912123419e-02
1.062011718749999822e+01 4.805414948692583038e-02
1.064453124999999822e+01 4.972531328313080368e-02
1.066894531249999822e+01 4.728155243135234720e-02
1.069335937499999822e+01 4.912921861061430445e-02
1.071777343749999822e+01 5.155024785453856534e-02
1.074218749999999822e+01 4.843210769520050335e-02
1.076660156249999822e+01 4.847859247594524940e-02
1.079101562499999822e+01 4.897746331215970667e-02
1.081542968749999822e+01 4.856891972762825832e-02
1.083984374999999822e+01 4.711188089715527549e-02
1.086425781249999822e+01 5.053304662960023119e-02
1.088867187499999822e+01 4.763154024274894593e-02
1.091308593749999822e+01 4.804156816809784097e-02
1.093749999999999822e+01 4.762406263902371761e-02
1.096191406249999822e+01 4.827533468689528678e-02
1.098632812499999822e+01 5.114769516759567342e-02
1.101074218749999822e+01 5.138531819886901081e-02
1.103515624999999822e+01 4.834852800699570435e-02
1.105957031249999822e+01 4.698269651878757974e-02
1.108398437499999822e+01 4.919933651496086191e-02
1.110839843749999822e+01 4.679537107732378159e-02
1.113281249999999822e+01 4.910166959459690006e-02
1.115722656249999822e+01 4.654506561804760273e-02
1.118164062499999822e+01 4.377816077161343633e-02
1.120605468749999822e+01 4.570028623788124217e-02
1.123046874999999822e+01 4.444825383807023828e-02
1.125488281249999822e+01 4.815070092949406966e-02
1.127929687499999822e+01 5.198748102932655712e-02
1.130371093749999822e+01 4.746266957256470992e-02
1.132812499999999822e+01 5.022687146198788477e-02
1.135253906249999822e+01 4.896949347240324435e-02
1.137695312499999822e+01 4.795436742574801098e-02
1.140136718749999822e+01 5.030923866061262628e-02
1.142578124999999822e+01 4.639585166783041781e-02
1.145019531249999822e+01 4.585265860925272913e-02
1.147460937499999822e+01 4.649115658850726251e-02
1.149902343749999822e+01 4.493297508250185257e-02
1.152343749999999822e+01 5.264473800570235867e-02
1.154785156249999822e+01 4.817974085365283460e-02
1.157226562499999822e+01 4.787102406519756770e-02
1.159667968749999822e+01 5.063949793709025815e-02
1.162109374999999822e+01 4.599005178946809214e-02
1.164550781249999822e+01 5.049163935091047911e-02
1.166992187499999822e+01 4.848915893513460612e-02
1.169433593749999822e+01 4.569486808541239203e-02
1.171874999999999822e+01 4.908208619792144706e-02
1.174316406249999822e+01 4.565307772927473112e-02
1.176757812499999822e+01 4.481762810104442107e-02
1.179199218749999822e+01 4.981889668058513826e-02
1.181640624999999822e+01 4.937987271362893199e-02
1.184082031249999822e+01 4.860457914344771396e-02
1.186523437499999822e+01 5.076661340353384733e-02
1.188964843749999822e+01 4.713718518774868971e-02
1.191406249999999822e+01 4.506073539762021213e-02
1.193847656249999822e+01 4.695116680030871070e-02
1.196289062499999822e+01 4.950694798539654468e-02
1.198730468749999822e+01 4.726952088844145472e-02
1.201171874999999822e+01 4.661625348199720242e-02
1.203613281249999822e+01 4.948989139095642115e-02
