# freq_w_over_2pi_THz  G_native_run01_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run02_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run03_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run04_eV_ps^-1_THz^-1_A^-2_K^-1
1.1879324952e+01 3.8664096272e-06 4.6256359810e-06 4.1943602082e-06 4.4134149251e-06
1.1892057348e+01 3.8494568708e-06 4.5530291904e-06 4.1429864063e-06 4.3758084490e-06
1.1904789743e+01 3.8306461482e-06 4.4775455851e-06 4.0905243723e-06 4.3353840996e-06
1.1917522139e+01 3.8099860810e-06 4.3995125239e-06 4.0371640215e-06 4.2923197750e-06
1.1930254534e+01 3.7874947746e-06 4.3192445112e-06 3.9830751014e-06 4.2468330984e-06
1.1942986930e+01 3.7632118888e-06 4.2370911865e-06 3.9284273594e-06 4.1991252846e-06
1.1955719325e+01 3.7371822561e-06 4.1534218995e-06 3.8734031479e-06 4.1494165476e-06
1.1968451721e+01 3.7094748496e-06 4.0686051432e-06 3.8181596093e-06 4.0979340099e-06
1.1981184116e+01 3.6801534697e-06 3.9830368330e-06 3.7628622893e-06 4.0448944309e-06
1.1993916511e+01 3.6493233006e-06 3.8971103993e-06 3.7076935403e-06 3.9905387504e-06
1.2006648907e+01 3.6170748695e-06 3.8112274990e-06 3.6527861352e-06 3.9350837280e-06
1.2019381302e+01 3.5835323283e-06 3.7258046149e-06 3.5983165439e-06 3.8787513046e-06
1.2032113698e+01 3.5488218979e-06 3.6412467462e-06 3.5444419089e-06 3.8217824201e-06
1.2044846093e+01 3.5130991993e-06 3.5579557215e-06 3.4912941626e-06 3.7643877888e-06
1.2057578489e+01 3.4765242503e-06 3.4763291701e-06 3.4390296070e-06 3.7067824432e-06
1.2070310884e+01 3.4392682769e-06 3.3967688348e-06 3.3877852165e-06 3.6491822790e-06
1.2083043280e+01 3.4015137995e-06 3.3196460108e-06 3.3376954446e-06 3.5917824663e-06
1.2095775675e+01 3.3634536845e-06 3.2453262686e-06 3.2889039883e-06 3.5347902650e-06
1.2108508070e+01 3.3252998521e-06 3.1741695400e-06 3.2415200909e-06 3.4783792555e-06
1.2121240466e+01 3.2872649986e-06 3.1064869270e-06 3.1956714832e-06 3.4227515163e-06
1.2133972861e+01 3.2495451544e-06 3.0426003040e-06 3.1514724507e-06 3.3680694013e-06
1.2146705257e+01 3.2123793893e-06 2.9827823555e-06 3.1090297156e-06 3.3144866281e-06
1.2159437652e+01 3.1759803220e-06 2.9272907695e-06 3.0684306726e-06 3.2621776408e-06
1.2172170048e+01 3.1405594674e-06 2.8763339585e-06 3.0297728006e-06 3.2112814764e-06
1.2184902443e+01 3.1063267629e-06 2.8301142509e-06 2.9931443345e-06 3.1619311266e-06
1.2197634839e+01 3.0734986981e-06 2.7888018388e-06 2.9586049380e-06 3.1142682192e-06
1.2210367234e+01 3.0422719329e-06 2.7525013572e-06 2.9262268799e-06 3.0683981114e-06
1.2223099629e+01 3.0128142446e-06 2.7213204401e-06 2.8960656221e-06 3.0244468865e-06
1.2235832025e+01 2.9853163444e-06 2.6953102481e-06 2.8681741056e-06 2.9825199015e-06
1.2248564420e+01 2.9599290248e-06 2.6744916910e-06 2.8425691372e-06 2.9426974698e-06
1.2261296816e+01 2.9367936810e-06 2.6588559422e-06 2.8192843302e-06 2.9050944481e-06
1.2274029211e+01 2.9160258431e-06 2.6483647811e-06 2.7983440543e-06 2.8697617877e-06
1.2286761607e+01 2.8977229358e-06 2.6429174293e-06 2.7797441078e-06 2.8368039823e-06
1.2299494002e+01 2.8819591054e-06 2.6424279338e-06 2.7634819697e-06 2.8062616202e-06
1.2312226398e+01 2.8687938411e-06 2.6467402421e-06 2.7495425140e-06 2.7782106969e-06
1.2324958793e+01 2.8582478351e-06 2.6556804770e-06 2.7378938080e-06 2.7526987095e-06
1.2337691188e+01 2.8503297090e-06 2.6690745900e-06 2.7285106417e-06 2.7297627920e-06
1.2350423584e+01 2.8450248058e-06 2.6866807469e-06 2.7213476371e-06 2.7094409422e-06
1.2363155979e+01 2.8422684633e-06 2.7082668830e-06 2.7163510128e-06 2.6917685669e-06
1.2375888375e+01 2.8420046408e-06 2.7335773672e-06 2.7134518614e-06 2.6767560292e-06
1.2388620770e+01 2.8441255674e-06 2.7623246894e-06 2.7125905194e-06 2.6644275094e-06
1.2401353166e+01 2.8485295078e-06 2.7942250243e-06 2.7136846339e-06 2.6547743716e-06
1.2414085561e+01 2.8550690316e-06 2.8289724374e-06 2.7166568942e-06 2.6477879801e-06
1.2426817957e+01 2.8635992952e-06 2.8662653644e-06 2.7214148637e-06 2.6434761071e-06
1.2439550352e+01 2.8739245869e-06 2.9057817598e-06 2.7278543410e-06 2.6417869375e-06
1.2452282748e+01 2.8858767845e-06 2.9472042912e-06 2.7358820490e-06 2.6427031997e-06
1.2465015143e+01 2.8992282764e-06 2.9902301947e-06 2.7453887444e-06 2.6461653065e-06
1.2477747538e+01 2.9137928349e-06 3.0345281696e-06 2.7562668644e-06 2.6521343965e-06
1.2490479934e+01 2.9293212943e-06 3.0797987083e-06 2.7684096866e-06 2.6605362016e-06
1.2503212329e+01 2.9456084591e-06 3.1257310773e-06 2.7816936820e-06 2.6712904084e-06
1.2515944725e+01 2.9624068879e-06 3.1720468501e-06 2.7960037249e-06 2.6843106587e-06
1.2528677120e+01 2.9794941421e-06 3.2184561173e-06 2.8112297315e-06 2.6995114577e-06
1.2541409516e+01 2.9966495073e-06 3.2646927070e-06 2.8272540552e-06 2.7167598134e-06
1.2554141911e+01 3.0136376125e-06 3.3104955036e-06 2.8439464442e-06 2.7359590045e-06
1.2566874307e+01 3.0302498136e-06 3.3556255867e-06 2.8611926131e-06 2.7569630855e-06
1.2579606702e+01 3.0462903991e-06 3.3998601465e-06 2.8788807975e-06 2.7796468365e-06
1.2592339097e+01 3.0615567602e-06 3.4429960837e-06 2.8968883088e-06 2.8038453132e-06
1.2605071493e+01 3.0758764638e-06 3.4848268708e-06 2.9151050631e-06 2.8294030706e-06
1.2617803888e+01 3.0890969066e-06 3.5251913995e-06 2.9334066911e-06 2.8561620728e-06
1.2630536284e+01 3.1010723827e-06 3.5639071371e-06 2.9516898319e-06 2.8839461487e-06
1.2643268679e+01 3.1116761538e-06 3.6008455397e-06 2.9698444015e-06 2.9125834453e-06
1.2656001075e+01 3.1208133817e-06 3.6358703508e-06 2.9877561147e-06 2.9418710203e-06
1.2668733470e+01 3.1283918147e-06 3.6688650236e-06 3.0053106861e-06 2.9716413386e-06
1.2681465866e+01 3.1343683446e-06 3.6997215814e-06 3.0224224016e-06 3.0016854129e-06
1.2694198261e+01 3.1386783090e-06 3.7283568988e-06 3.0389736145e-06 3.0318210270e-06
1.2706930656e+01 3.1413311916e-06 3.7546878509e-06 3.0548744091e-06 3.0618590562e-06
1.2719663052e+01 3.1423037141e-06 3.7786364543e-06 3.0700180630e-06 3.0916034670e-06
1.2732395447e+01 3.1416295008e-06 3.8001512914e-06 3.0843102908e-06 3.1208556351e-06
1.2745127843e+01 3.1393456249e-06 3.8191766597e-06 3.0976645382e-06 3.1494445710e-06
1.2757860238e+01 3.1355020920e-06 3.8356594279e-06 3.1099726540e-06 3.1771802862e-06
1.2770592634e+01 3.1301670131e-06 3.8495558908e-06 3.1211617815e-06 3.2038797011e-06
1.2783325029e+01 3.1234369507e-06 3.8608386258e-06 3.1311361226e-06 3.2293934157e-06
1.2796057425e+01 3.1153920862e-06 3.8694707836e-06 3.1398112741e-06 3.2535418046e-06
1.2808789820e+01 3.1061341552e-06 3.8754146579e-06 3.1470971691e-06 3.2761875580e-06
1.2821522215e+01 3.0957864472e-06 3.8786471110e-06 3.1529241272e-06 3.2971873210e-06
1.2834254611e+01 3.0844506977e-06 3.8791381490e-06 3.1572095770e-06 3.3164046474e-06
1.2846987006e+01 3.0722424370e-06 3.8768586355e-06 3.1598752836e-06 3.3337151811e-06
1.2859719402e+01 3.0592849546e-06 3.8717837185e-06 3.1608478859e-06 3.3490317003e-06
1.2872451797e+01 3.0456834348e-06 3.8638808337e-06 3.1600682243e-06 3.3622376210e-06
1.2885184193e+01 3.0315577184e-06 3.8531371265e-06 3.1574489041e-06 3.3732621296e-06
1.2897916588e+01 3.0169974707e-06 3.8395174617e-06 3.1529430347e-06 3.3820275034e-06
1.2910648984e+01 3.0021061515e-06 3.8230132695e-06 3.1464959944e-06 3.3884767459e-06
1.2923381379e+01 2.9869691153e-06 3.8036014123e-06 3.1380413968e-06 3.3925727230e-06
1.2936113775e+01 2.9716449891e-06 3.7812638936e-06 3.1275313430e-06 3.3942644833e-06
1.2948846170e+01 2.9562105058e-06 3.7559844314e-06 3.1149364213e-06 3.3935528904e-06
1.2961578565e+01 2.9407070493e-06 3.7277595977e-06 3.1002112535e-06 3.3903990830e-06
1.2974310961e+01 2.9251656575e-06 3.6965816800e-06 3.0833205458e-06 3.3848289686e-06
1.2987043356e+01 2.9096087467e-06 3.6624651609e-06 3.0642483317e-06 3.3768261392e-06
1.2999775752e+01 2.8940311440e-06 3.6254126968e-06 3.0429761240e-06 3.3664216837e-06
1.3012508147e+01 2.8784362979e-06 3.5854502538e-06 3.0194946789e-06 3.3536397825e-06
1.3025240543e+01 2.8627905841e-06 3.5426017410e-06 2.9938006351e-06 3.3385011615e-06
1.3037972938e+01 2.8470534808e-06 3.4969154910e-06 2.9659124800e-06 3.3210567723e-06
1.3050705334e+01 2.8311715337e-06 3.4484477203e-06 2.9358461799e-06 3.3013446125e-06
1.3063437729e+01 2.8150964616e-06 3.3972547311e-06 2.9036219028e-06 3.2794173607e-06
1.3076170124e+01 2.7987480830e-06 3.3434190488e-06 2.8692841865e-06 3.2553147418e-06
1.3088902520e+01 2.7820436302e-06 3.2870245098e-06 2.8328666441e-06 3.2291023880e-06
1.3101634915e+01 2.7648977488e-06 3.2281909255e-06 2.7944516285e-06 3.2008243423e-06
1.3114367311e+01 2.7472199114e-06 3.1670320061e-06 2.7540777950e-06 3.1705531455e-06
1.3127099706e+01 2.7289109689e-06 3.1036814972e-06 2.7118485047e-06 3.1383319769e-06
1.3139832102e+01 2.7098691860e-06 3.0382764268e-06 2.6678351859e-06 3.1042238781e-06
1.3152564497e+01 2.6900092082e-06 2.9710006985e-06 2.6221369980e-06 3.0682927542e-06
1.3165296893e+01 2.6692284378e-06 2.9020078794e-06 2.5748631843e-06 3.0305862752e-06
1.3178029288e+01 2.6474320367e-06 2.8315075821e-06 2.5261372740e-06 2.9911718004e-06
1.3190761683e+01 2.6245527560e-06 2.7596801109e-06 2.4760802751e-06 2.9500940636e-06
1.3203494079e+01 2.6005069656e-06 2.6867448475e-06 2.4248182376e-06 2.9074100612e-06
1.3216226474e+01 2.5752222437e-06 2.6129179173e-06 2.3725116653e-06 2.8631805032e-06
1.3228958870e+01 2.5486615171e-06 2.5384290712e-06 2.3192899696e-06 2.8174533544e-06
1.3241691265e+01 2.5207661587e-06 2.4635049751e-06 2.2653228979e-06 2.7702815312e-06
1.3254423661e+01 2.4915154763e-06 2.3883946616e-06 2.2107675926e-06 2.7217230012e-06
1.3267156056e+01 2.4609008485e-06 2.3133265105e-06 2.1557929608e-06 2.6718240168e-06
1.3279888452e+01 2.4289076183e-06 2.2385596666e-06 2.1005729515e-06 2.6206364792e-06
1.3292620847e+01 2.3955702725e-06 2.1643153969e-06 2.0452756315e-06 2.5682183349e-06
1.3305353242e+01 2.3609112272e-06 2.0908449620e-06 1.9900808322e-06 2.5146330574e-06
1.3318085638e+01 2.3249817813e-06 2.0183785414e-06 1.9351608221e-06 2.4599332388e-06
1.3330818033e+01 2.2878466835e-06 1.9471415156e-06 1.8806895501e-06 2.4041770848e-06
1.3343550429e+01 2.2495762001e-06 1.8773543804e-06 1.8268527301e-06 2.3474284141e-06
1.3356282824e+01 2.2102706011e-06 1.8092237488e-06 1.7738243112e-06 2.2897747078e-06
1.3369015220e+01 2.1700262766e-06 1.7429504922e-06 1.7217639567e-06 2.2312643265e-06
1.3381747615e+01 2.1289609982e-06 1.6787121728e-06 1.6708372124e-06 2.1719879465e-06
1.3394480011e+01 2.0871966762e-06 1.6166799255e-06 1.6212113047e-06 2.1120276083e-06
1.3407212406e+01 2.0448846206e-06 1.5570006331e-06 1.5730316113e-06 2.0514670795e-06
1.3419944802e+01 2.0021453620e-06 1.4998052393e-06 1.5264519133e-06 1.9903979000e-06
1.3432677197e+01 1.9591453847e-06 1.4452169747e-06 1.4815957397e-06 1.9289262904e-06
1.3445409592e+01 1.9160363435e-06 1.3933335329e-06 1.4385958634e-06 1.8671524266e-06
1.3458141988e+01 1.8729549777e-06 1.3442271556e-06 1.3975690906e-06 1.8051782114e-06
1.3470874383e+01 1.8300741516e-06 1.2979610865e-06 1.3586129001e-06 1.7431185014e-06
1.3483606779e+01 1.7875333636e-06 1.2545634337e-06 1.3218314932e-06 1.6811036978e-06
1.3496339174e+01 1.7454899586e-06 1.2140530505e-06 1.2872878951e-06 1.6192521115e-06
1.3509071570e+01 1.7040844698e-06 1.1764303653e-06 1.2550585760e-06 1.5576803262e-06
1.3521803965e+01 1.6634657069e-06 1.1416771678e-06 1.2251897543e-06 1.4965386057e-06
1.3534536361e+01 1.6237473893e-06 1.1097480046e-06 1.1977150434e-06 1.4359452607e-06
1.3547268756e+01 1.5850506515e-06 1.0805871050e-06 1.1726621743e-06 1.3760332832e-06
1.3560001151e+01 1.5474953860e-06 1.0541198106e-06 1.1500370292e-06 1.3169607089e-06
1.3572733547e+01 1.5111736980e-06 1.0302694148e-06 1.1298328857e-06 1.2588510304e-06
1.3585465942e+01 1.4761756666e-06 1.0089230561e-06 1.1120211722e-06 1.2018406939e-06
1.3598198338e+01 1.4425717909e-06 9.8996607315e-07 1.0965834014e-06 1.1460678727e-06
1.3610930733e+01 1.4104128354e-06 9.7328183375e-07 1.0834473048e-06 1.0916828304e-06
1.3623663129e+01 1.3797555131e-06 9.5872611153e-07 1.0725616218e-06 1.0387995600e-06
1.3636395524e+01 1.3506193436e-06 9.4617044819e-07 1.0638515628e-06 9.8756573433e-07
1.3649127920e+01 1.3230296486e-06 9.3545861993e-07 1.0572162877e-06 9.3809448284e-07
1.3661860315e+01 1.2969832036e-06 9.2644194419e-07 1.0525650406e-06 8.9051145694e-07
1.3674592710e+01 1.2724740856e-06 9.1897019588e-07 1.0497709310e-06 8.4493306770e-07
1.3687325106e+01 1.2494850512e-06 9.1288363768e-07 1.0487280769e-06 8.0146907662e-07
1.3700057501e+01 1.2279794585e-06 9.0803864308e-07 1.0492944618e-06 7.6022259556e-07
1.3712789897e+01 1.2079183375e-06 9.0428215904e-07 1.0513423551e-06 7.2128879145e-07
1.3725522292e+01 1.1892434921e-06 9.0147732905e-07 1.0547171353e-06 6.8475549074e-07
1.3738254688e+01 1.1718950880e-06 8.9946261616e-07 1.0592616600e-06 6.5070464751e-07
1.3750987083e+01 1.1558034623e-06 8.9813432820e-07 1.0648414759e-06 6.1920707563e-07
1.3763719479e+01 1.1409061942e-06 8.9733735543e-07 1.0712817935e-06 5.9032460768e-07
1.3776451874e+01 1.1271146531e-06 8.9697828920e-07 1.0784389158e-06 5.6411285844e-07
1.3789184269e+01 1.1143652975e-06 8.9693629816e-07 1.0861447760e-06 5.4061742514e-07
1.3801916665e+01 1.1025603577e-06 8.9711711671e-07 1.0942489544e-06 5.1987293747e-07
1.3814649060e+01 1.0916281016e-06 8.9744361846e-07 1.1025909472e-06 5.0190815277e-07
1.3827381456e+01 1.0814887789e-06 8.9783096437e-07 1.1110312591e-06 4.8674042907e-07
1.3840113851e+01 1.0720635016e-06 8.9821059764e-07 1.1194228316e-06 4.7438105341e-07
1.3852846247e+01 1.0632918318e-06 8.9854052723e-07 1.1276379340e-06 4.6482961990e-07
1.3865578642e+01 1.0550974679e-06 8.9876933554e-07 1.1355412726e-06 4.5807817494e-07
1.3878311038e+01 1.0474229896e-06 8.9887388466e-07 1.1430109990e-06 4.5411294437e-07
1.3891043433e+01 1.0402127874e-06 8.9882075314e-07 1.1499437522e-06 4.5290772707e-07
1.3903775829e+01 1.0334132345e-06 8.9861851059e-07 1.1562487761e-06 4.5443169309e-07
1.3916508224e+01 1.0270069152e-06 8.9824230516e-07 1.1618319533e-06 4.5864615389e-07
1.3929240619e+01 1.0209443412e-06 8.9771013302e-07 1.1666268975e-06 4.6550352602e-07
1.3941973015e+01 1.0152124076e-06 8.9703827640e-07 1.1705714240e-06 4.7495052636e-07
1.3954705410e+01 1.0097998200e-06 8.9624216058e-07 1.1736260370e-06 4.8692566776e-07
1.3967437806e+01 1.0046974395e-06 8.9535606397e-07 1.1757546024e-06 5.0136150433e-07
1.3980170201e+01 9.9991492233e-07 8.9440998016e-07 1.1769352712e-06 5.1818350882e-07
1.3992902597e+01 9.9547244316e-07 8.9343390275e-07 1.1771840100e-06 5.3731093616e-07
1.4005634992e+01 9.9137370929e-07 8.9247325062e-07 1.1764865330e-06 5.5865725525e-07
1.4018367388e+01 9.8766726064e-07 8.9156487305e-07 1.1748856973e-06 5.8212842186e-07
1.4031099783e+01 9.8437723784e-07 8.9076704332e-07 1.1724033515e-06 6.0762529657e-07
1.4043832178e+01 9.8153381666e-07 8.9010289934e-07 1.1690966383e-06 6.3504234947e-07
1.4056564574e+01 9.7920683250e-07 8.8962900048e-07 1.1650311038e-06 6.6426861006e-07
1.4069296969e+01 9.7741783949e-07 8.8938133904e-07 1.1602722939e-06 6.9518568103e-07
1.4082029365e+01 9.7624357034e-07 8.8940276304e-07 1.1548992001e-06 7.2767110622e-07
1.4094761760e+01 9.7571506301e-07 8.8972412303e-07 1.1490034188e-06 7.6159612531e-07
1.4107494156e+01 9.7589611772e-07 8.9038483917e-07 1.1426766302e-06 7.9682515568e-07
1.4120226551e+01 9.7683329141e-07 8.9141130583e-07 1.1360319435e-06 8.3322434185e-07
1.4132958947e+01 9.7857917616e-07 8.9282023372e-07 1.1291747363e-06 8.7063910237e-07
1.4145691342e+01 9.8117601806e-07 8.9464315897e-07 1.1222120672e-06 9.0893299102e-07
1.4158423737e+01 9.8468072003e-07 8.9689199333e-07 1.1152601545e-06 9.4794106332e-07
1.4171156133e+01 9.8911397403e-07 8.9956836502e-07 1.1084353001e-06 9.8750355631e-07
1.4183888528e+01 9.9451716400e-07 9.0267201695e-07 1.1018539745e-06 1.0274581163e-06
1.4196620924e+01 1.0009221901e-06 9.0620080673e-07 1.0956229840e-06 1.0676510253e-06
1.4209353319e+01 1.0083325009e-06 9.1015130650e-07 1.0898481267e-06 1.1078948858e-06
1.4222085715e+01 1.0167558559e-06 9.1450997631e-07 1.0846501584e-06 1.1480385705e-06
1.4234818110e+01 1.0262051876e-06 9.1923653904e-07 1.0801137009e-06 1.1878886369e-06
1.4247550506e+01 1.0366753231e-06 9.2432413901e-07 1.0763459806e-06 1.2272948212e-06
1.4260282901e+01 1.0481291892e-06 9.2973117080e-07 1.0734172496e-06 1.2660576358e-06
1.4273015296e+01 1.0605460939e-06 9.3541547114e-07 1.0714193561e-06 1.3040276806e-06
1.4285747692e+01 1.0738941372e-06 9.4134347546e-07 1.0704064263e-06 1.3410166944e-06
1.4298480087e+01 1.0881284864e-06 9.4745605954e-07 1.0704451321e-06 1.3768683685e-06
1.4311212483e+01 1.1031775818e-06 9.5371178164e-07 1.0715806918e-06 1.4114143042e-06
1.4323944878e+01 1.1189758989e-06 9.6006116947e-07 1.0738535122e-06 1.4444999200e-06
1.4336677274e+01 1.1354656725e-06 9.6643026738e-07 1.0772905998e-06 1.4759680437e-06
1.4349409669e+01 1.1525434429e-06 9.7278042647e-07 1.0818970907e-06 1.5056847335e-06
1.4362142065e+01 1.1701229935e-06 9.7903177808e-07 1.0876898152e-06 1.5335061162e-06
1.4374874460e+01 1.1881094861e-06 9.8513161916e-07 1.0946553145e-06 1.5593027408e-06
1.4387606856e+01 1.2064063582e-06 9.9102090518e-07 1.1027751399e-06 1.5829696818e-06
1.4400339251e+01 1.2248834229e-06 9.9663382161e-07 1.1120259957e-06 1.6044009775e-06
1.4413071646e+01 1.2434380824e-06 1.0019068677e-06 1.1223631592e-06 1.6235070744e-06
1.4425804042e+01 1.2619591175e-06 1.0067791993e-06 1.1337543030e-06 1.6402150858e-06
1.4438536437e+01 1.2803197899e-06 1.0112006843e-06 1.1461295615e-06 1.6544524709e-06
1.4451268833e+01 1.2984045693e-06 1.0151067936e-06 1.1594234728e-06 1.6661899541e-06
1.4464001228e+01 1.3160910284e-06 1.0184617918e-06 1.1735760372e-06 1.6753905740e-06
1.4476733624e+01 1.3332593261e-06 1.0211972081e-06 1.1885074228e-06 1.6820446585e-06
1.4489466019e+01 1.3498025540e-06 1.0232839056e-06 1.2041352770e-06 1.6861610162e-06
1.4502198415e+01 1.3656060441e-06 1.0246841782e-06 1.2203671631e-06 1.6877508737e-06
1.4514930810e+01 1.3805706473e-06 1.0253560348e-06 1.2371174511e-06 1.6868619871e-06
1.4527663205e+01 1.3945808335e-06 1.0252866211e-06 1.2542912673e-06 1.6835535118e-06
1.4540395601e+01 1.4075529727e-06 1.0244468003e-06 1.2717849985e-06 1.6778961755e-06
1.4553127996e+01 1.4194155051e-06 1.0228365725e-06 1.2895117542e-06 1.6699811034e-06
1.4565860392e+01 1.4300658332e-06 1.0204413694e-06 1.3073686777e-06 1.6599114766e-06
1.4578592787e+01 1.4394677458e-06 1.0172749023e-06 1.3252538363e-06 1.6478112364e-06
1.4591325183e+01 1.4475453726e-06 1.0133346003e-06 1.3430751296e-06 1.6338079948e-06
1.4604057578e+01 1.4542702619e-06 1.0086564558e-06 1.3607339024e-06 1.6180676634e-06
1.4616789974e+01 1.4596096517e-06 1.0032593219e-06 1.3781346927e-06 1.6007253584e-06
1.4629522369e+01 1.4635342282e-06 9.9718176181e-07 1.3951825428e-06 1.5819717246e-06
1.4642254764e+01 1.4660457157e-06 9.9048033483e-07 1.4117959404e-06 1.5619666372e-06
1.4654987160e+01 1.4671484251e-06 9.8319617506e-07 1.4278790875e-06 1.5409166136e-06
1.4667719555e+01 1.4668682214e-06 9.7540726587e-07 1.4433546732e-06 1.5189971341e-06
1.4680451951e+01 1.4652335560e-06 9.6717016662e-07 1.4581420257e-06 1.4964038866e-06
1.4693184346e+01 1.4622935723e-06 9.5857143026e-07 1.4721646744e-06 1.4733359272e-06
1.4705916742e+01 1.4580905164e-06 9.4969760974e-07 1.4853461491e-06 1.4499946436e-06
1.4718649137e+01 1.4527131914e-06 9.4064211371e-07 1.4976267861e-06 1.4265667425e-06
1.4731381533e+01 1.4462245353e-06 9.3150263561e-07 1.5089368376e-06 1.4032494665e-06
1.4744113928e+01 1.4387323188e-06 9.2238715238e-07 1.5192208416e-06 1.3802244272e-06
1.4756846323e+01 1.4303210341e-06 9.1340449795e-07 1.5284174538e-06 1.3576659821e-06
1.4769578719e+01 1.4211010383e-06 9.0466950495e-07 1.5364854979e-06 1.3357492660e-06
1.4782311114e+01 1.4111973454e-06 8.9629957690e-07 1.5433594277e-06 1.3146328329e-06
1.4795043510e+01 1.4007220370e-06 8.8841297427e-07 1.5490115123e-06 1.2944662554e-06
1.4807775905e+01 1.3898078864e-06 8.8113138539e-07 1.5533972139e-06 1.2753819209e-06
1.4820508301e+01 1.3785901674e-06 8.7457221376e-07 1.5564921630e-06 1.2575024583e-06
1.4833240696e+01 1.3671919109e-06 8.6885629074e-07 1.5582459395e-06 1.2409237253e-06
1.4845973092e+01 1.3557608922e-06 8.6409930594e-07 1.5586543417e-06 1.2257486611e-06
1.4858705487e+01 1.3444169522e-06 8.6041352110e-07 1.5576845966e-06 1.2120523112e-06
1.4871437883e+01 1.3333117458e-06 8.5790519926e-07 1.5553325025e-06 1.1998819135e-06
1.4884170278e+01 1.3225596823e-06 8.5667631866e-07 1.5515762108e-06 1.1892733069e-06
1.4896902673e+01 1.3122982770e-06 8.5682200185e-07 1.5464266457e-06 1.1802684613e-06
1.4909635069e+01 1.3026442672e-06 8.5842451700e-07 1.5398695217e-06 1.1728547686e-06
1.4922367464e+01 1.2937110276e-06 8.6156099050e-07 1.5319325698e-06 1.1670336105e-06
1.4935099860e+01 1.2855998626e-06 8.6629483739e-07 1.5226157898e-06 1.1627687164e-06
1.4947832255e+01 1.2784168186e-06 8.7267833222e-07 1.5119443920e-06 1.1600292564e-06
1.4960564651e+01 1.2722382834e-06 8.8075175212e-07 1.4999519895e-06 1.1587552115e-06
1.4973297046e+01 1.2671454729e-06 8.9054080589e-07 1.4866856411e-06 1.1588832810e-06
1.4986029442e+01 1.2631983077e-06 9.0205749096e-07 1.4721772794e-06 1.1603210613e-06
1.4998761837e+01 1.2604529147e-06 9.1529837949e-07 1.4564790052e-06 1.1629904847e-06
1.5011494232e+01 1.2589443841e-06 9.3024547533e-07 1.4396714905e-06 1.1667844666e-06
1.5024226628e+01 1.2586865967e-06 9.4686364311e-07 1.4218152394e-06 1.1716020542e-06
1.5036959023e+01 1.2596984339e-06 9.6510489309e-07 1.4029867221e-06 1.1773224322e-06
1.5049691419e+01 1.2619780851e-06 9.8490066845e-07 1.3832792157e-06 1.1838227125e-06
1.5062423814e+01 1.2655028756e-06 1.0061789846e-06 1.3627952410e-06 1.1909865704e-06
1.5075156210e+01 1.2702384047e-06 1.0288275797e-06 1.3416339573e-06 1.1986962996e-06
1.5087888605e+01 1.2761385468e-06 1.0527496173e-06 1.3199146920e-06 1.2068242623e-06
