# omega_THz  Jin_native  Jout_native  Jsum_native  G_like_native  G_like_per_A2_native  G_like_per_A2_smoothed  cumulative_integral_native
1.247774753840459550e+00 1.917949999999999863e-02 -2.283140000000000169e-02 -3.651900000000003060e-03 -3.010457442480323452e-04 -2.187289587696315853e-07 1.768555665068000123e-06 1.147883280338588046e-06
1.260507149287811046e+00 1.644920000000000063e-02 -1.624139999999999959e-02 2.078000000000010394e-04 1.713007082744362488e-05 1.244609042753898675e-08 1.826856292528990165e-06 1.170772383758718496e-06
1.273239544735162765e+00 1.421500000000000020e-02 -8.560230000000000269e-03 5.654769999999999935e-03 4.661530828339889836e-04 3.386899844414547444e-07 1.885897792027728104e-06 1.194408510360391669e-06
1.285971940182514484e+00 1.283169999999999970e-02 -1.034750000000000079e-03 1.179695000000000049e-02 9.724859915679022601e-04 7.065731783886204572e-07 1.944046589733709953e-06 1.218790693565366430e-06
1.298704335629865980e+00 1.243000000000000008e-02 5.218460000000000286e-03 1.764846000000000123e-02 1.454857409987027122e-03 1.057046819378265758e-06 1.999241974621817330e-06 1.243894448247563211e-06
1.311436731077217699e+00 1.287899999999999982e-02 9.477760000000000004e-03 2.235675999999999983e-02 1.842987883889108097e-03 1.339048395701564691e-06 2.049311298063700393e-06 1.269668338876314260e-06
1.324169126524569196e+00 1.381330000000000058e-02 1.156869999999999947e-02 2.538200000000000178e-02 2.092374676333840205e-03 1.520243826909494872e-06 2.092344830777102812e-06 1.296034940695988198e-06
1.336901521971920914e+00 1.471740000000000027e-02 1.186169999999999933e-02 2.657910000000000134e-02 2.191058063184334135e-03 1.591943609637150533e-06 2.127061795704749136e-06 1.322896517556759877e-06
1.349633917419272633e+00 1.504939999999999924e-02 1.112349999999999971e-02 2.617289999999999894e-02 2.157572814050033941e-03 1.567614437684954458e-06 2.153090194231958683e-06 1.350144811412081555e-06
1.362366312866624130e+00 1.437480000000000008e-02 1.027330000000000083e-02 2.464809999999999918e-02 2.031875354965885939e-03 1.476287206289808216e-06 2.171091481762526766e-06 1.377673406954558110e-06
1.375098708313975848e+00 1.247960000000000041e-02 1.012489999999999918e-02 2.260449999999999959e-02 1.863410423575300725e-03 1.353886675020710503e-06 2.182689654926850378e-06 1.405390438516332823e-06
1.387831103761327567e+00 9.436289999999999956e-03 1.118989999999999915e-02 2.062618999999999911e-02 1.700327697787813600e-03 1.235396659844076500e-06 2.190212661248883572e-06 1.433229199287427749e-06
1.400563499208679064e+00 5.605100000000000013e-03 1.359089999999999951e-02 1.919599999999999779e-02 1.582429449487998902e-03 1.149736053161872866e-06 2.196302337279738931e-06 1.461154621085930128e-06
1.413295894656030782e+00 1.567859999999999913e-03 1.709319999999999937e-02 1.866106000000000015e-02 1.538331470236638894e-03 1.117696055022760086e-06 2.203486844431923573e-06 1.489164548959196636e-06
1.426028290103382501e+00 -1.991530000000000036e-03 2.122289999999999940e-02 1.923136999999999763e-02 1.585345188685143621e-03 1.151854523895376536e-06 2.213821538800713243e-06 1.517286007533306579e-06
1.438760685550733776e+00 -4.432909999999999975e-03 2.542080000000000034e-02 2.098789000000000210e-02 1.730144572755505433e-03 1.257060523692203847e-06 2.228679274957971323e-06 1.545567846101284293e-06
1.451493080998085494e+00 -5.295939999999999849e-03 2.917770000000000086e-02 2.388176000000000188e-02 1.968701830048161933e-03 1.430387606009538051e-06 2.248724348851673819e-06 1.574071882859159240e-06
1.464225476445436991e+00 -4.392609999999999917e-03 3.211920000000000053e-02 2.772659000000000235e-02 2.285651831104369008e-03 1.660672023038000744e-06 2.274044016780504183e-06 1.602864720533159452e-06
1.476957871892788710e+00 -1.833180000000000009e-03 3.403119999999999756e-02 3.219802000000000081e-02 2.654255837841403790e-03 1.928486373954316292e-06 2.304365497550827648e-06 1.632011780761351500e-06
1.489690267340140206e+00 2.018219999999999823e-03 3.484149999999999747e-02 3.685971999999999860e-02 3.038544823290361893e-03 2.207696863588859639e-06 2.339270744895437447e-06 1.661574087237591072e-06
1.502422662787491925e+00 6.642050000000000037e-03 3.458329999999999738e-02 4.122534999999999394e-02 3.398427167402066906e-03 2.469174369619546679e-06 2.378328464581157010e-06 1.691607256586175907e-06
1.515155058234843644e+00 1.148390000000000001e-02 3.336159999999999820e-02 4.484549999999999648e-02 3.696855588508754942e-03 2.686001675977848324e-06 2.421114828439786279e-06 1.722161461553117242e-06
1.527887453682195140e+00 1.606080000000000008e-02 3.133169999999999705e-02 4.739249999999999713e-02 3.906818487438007761e-03 2.838553130833197764e-06 2.467125891910899298e-06 1.753280968499792854e-06
1.540619849129546859e+00 2.002599999999999866e-02 2.868640000000000079e-02 4.871240000000000292e-02 4.015624938280850341e-03 2.917607966036800317e-06 2.515641491057535932e-06 1.785002250870852750e-06
1.553352244576898578e+00 2.318049999999999972e-02 2.564160000000000050e-02 4.882210000000000022e-02 4.024668098866849078e-03 2.924178399722561018e-06 2.565596436637460730e-06 1.817350416199600010e-06
1.566084640024250074e+00 2.544309999999999974e-02 2.241270000000000068e-02 4.785580000000000389e-02 3.945010796458001644e-03 2.866302282397581599e-06 2.615522179169752894e-06 1.850334441737646043e-06
1.578817035471601793e+00 2.680369999999999975e-02 1.918349999999999916e-02 4.598719999999999891e-02 3.790972055610257810e-03 2.754383299852348848e-06 2.663582704162205268e-06 1.883942267228959979e-06
1.591549430918953512e+00 2.728799999999999976e-02 1.607899999999999954e-02 4.336700000000000277e-02 3.574974887265370844e-03 2.597447562902216567e-06 2.707707563275411008e-06 1.918136963102723752e-06
1.604281826366305008e+00 2.695279999999999898e-02 1.315619999999999984e-02 4.010899999999999882e-02 3.306400437044912984e-03 2.402311072945903497e-06 2.745804360666808235e-06 1.952855098298963175e-06
1.617014221813656727e+00 2.591210000000000041e-02 1.042270000000000002e-02 3.633480000000000043e-02 2.995272846491797876e-03 2.176257008982393609e-06 2.776018855513212684e-06 1.988008116688349021e-06
1.629746617261008446e+00 2.437659999999999827e-02 7.880830000000000127e-03 3.225742999999999666e-02 2.659153323442262160e-03 1.932044710009657943e-06 2.797009290974871496e-06 2.023487115788503116e-06
1.642479012708359942e+00 2.267689999999999984e-02 5.579399999999999984e-03 2.825629999999999808e-02 2.329318673346934127e-03 1.692398772606680234e-06 2.808203347805765533e-06 2.059171007730226768e-06
1.655211408155711661e+00 2.124720000000000081e-02 3.650749999999999915e-03 2.489795000000000202e-02 2.052471833292338500e-03 1.491251863139282072e-06 2.809995677812159837e-06 2.094937573578273497e-06
1.667943803603063158e+00 2.056039999999999951e-02 2.309400000000000081e-03 2.286979999999999916e-02 1.885280528438249567e-03 1.369776702886090882e-06 2.803837982905002272e-06 2.130676348650225218e-06
1.680676199050414876e+00 2.102810000000000096e-02 1.803590000000000098e-03 2.283169000000000171e-02 1.882138916314891365e-03 1.367494121046853831e-06 2.792171041292802361e-06 2.166301648561742892e-06
1.693408594497766595e+00 2.289829999999999990e-02 2.328880000000000186e-03 2.522718000000000182e-02 2.079612031649023893e-03 1.510970950489901081e-06 2.778163588530551351e-06 2.201763500202237144e-06
1.706140989945118092e+00 2.618770000000000125e-02 3.930740000000000275e-03 3.011844000000000326e-02 2.482824881675210066e-03 1.803930836267591309e-06 2.765261825003186462e-06 2.237054042451242068e-06
1.718873385392469810e+00 3.067819999999999922e-02 6.431899999999999944e-03 3.711010000000000003e-02 3.059184992365315305e-03 2.222693264557325697e-06 2.756608365119550823e-06 2.272207359886035153e-06
1.731605780839821529e+00 3.598090000000000316e-02 9.416539999999999286e-03 4.539744000000000418e-02 3.742354969127134699e-03 2.719059881707280123e-06 2.754446527163519445e-06 2.307291824996340195e-06
1.744338176287173026e+00 4.164980000000000071e-02 1.228749999999999981e-02 5.393730000000000052e-02 4.446341526665401750e-03 3.230551074192951364e-06 2.759660212578028523e-06 2.342395718770987748e-06
1.757070571734524522e+00 4.730279999999999901e-02 1.438870000000000079e-02 6.169149999999999634e-02 5.085561907850015377e-03 3.694985503419237919e-06 2.771591678236228969e-06 2.377608761967366496e-06
1.769802967181876019e+00 5.270969999999999822e-02 1.516409999999999980e-02 6.787379999999999802e-02 5.595202123810092895e-03 4.065271667279554427e-06 2.788219435157278908e-06 2.413003618821519272e-06
1.782535362629227738e+00 5.781739999999999796e-02 1.430780000000000073e-02 7.212520000000000042e-02 5.945667875089176435e-03 4.319907417248943872e-06 2.806686726117447554e-06 2.448621897689606651e-06
