# freq_w_over_2pi_THz  G_native_run01_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run02_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run03_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run04_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run05_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run06_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run07_eV_ps^-1_THz^-1_A^-2_K^-1  G_native_run08_eV_ps^-1_THz^-1_A^-2_K^-1
4.3442933266e+01 1.3106455936e-09 1.4500067670e-09 6.7316514719e-10 1.1337733479e-09 1.4484138589e-09 1.2039680555e-09 1.2330093389e-09 1.0331879837e-09
4.3455665662e+01 1.3121517799e-09 1.4604533837e-09 6.4107952658e-10 1.1281584692e-09 1.4523157936e-09 1.1921601300e-09 1.1913091010e-09 1.0522143023e-09
4.3468398057e+01 1.3114924533e-09 1.4696304775e-09 6.0904623504e-10 1.1225940236e-09 1.4539677621e-09 1.1827771456e-09 1.1507339639e-09 1.0717404019e-09
4.3481130453e+01 1.3085057431e-09 1.4774152879e-09 5.7713241177e-10 1.1171343996e-09 1.4531884964e-09 1.1757683035e-09 1.1112448350e-09 1.0916069465e-09
4.3493862848e+01 1.3030435971e-09 1.4837419434e-09 5.4540677569e-10 1.1118369524e-09 1.4498070065e-09 1.1710860103e-09 1.0727768780e-09 1.1116536102e-09
4.3506595244e+01 1.2949786901e-09 1.4885256096e-09 5.1393409638e-10 1.1067610151e-09 1.4436616463e-09 1.1686668149e-09 1.0352461872e-09 1.1317052221e-09
4.3519327639e+01 1.2842014634e-09 1.4916964227e-09 4.8278062441e-10 1.1019678984e-09 1.4346122599e-09 1.1684210863e-09 9.9855074061e-10 1.1515826530e-09
4.3532060034e+01 1.2706240726e-09 1.4931915055e-09 4.5200974709e-10 1.0975129797e-09 1.4225570009e-09 1.1702614580e-09 9.6257326087e-10 1.1711038043e-09
4.3544792430e+01 1.2541813746e-09 1.4929769242e-09 4.2168060612e-10 1.0934466920e-09 1.4073818760e-09 1.1740550246e-09 9.2718693576e-10 1.1900806396e-09
4.3557524825e+01 1.2348309277e-09 1.4910047723e-09 3.9185155338e-10 1.0898125464e-09 1.3890177417e-09 1.1796805914e-09 8.9225541831e-10 1.2083191845e-09
4.3570257221e+01 1.2125549656e-09 1.4872650691e-09 3.6257738628e-10 1.0866431758e-09 1.3674122733e-09 1.1870093535e-09 8.5764140811e-10 1.2256254645e-09
4.3582989616e+01 1.1873623716e-09 1.4817609088e-09 3.3390990074e-10 1.0839583580e-09 1.3425533239e-09 1.1958866304e-09 8.2320474429e-10 1.2418035259e-09
4.3595722012e+01 1.1592867041e-09 1.4744943871e-09 3.0589394177e-10 1.0817558185e-09 1.3144521060e-09 1.2061506073e-09 7.8881098686e-10 1.2566554355e-09
4.3608454407e+01 1.1283901451e-09 1.4655007354e-09 2.7857441366e-10 1.0800365462e-09 1.2831217007e-09 1.2176429889e-09 7.5433237013e-10 1.2699832603e-09
4.3621186803e+01 1.0947605391e-09 1.4548296566e-09 2.5198887485e-10 1.0787553492e-09 1.2486564795e-09 1.2301896887e-09 7.1965352361e-10 1.2815920362e-09
4.3633919198e+01 1.0585133668e-09 1.4425341075e-09 2.2617119114e-10 1.0778640688e-09 1.2111508141e-09 1.2436308894e-09 6.8466956503e-10 1.2912867991e-09
4.3646651594e+01 1.0197927327e-09 1.4287097215e-09 2.0115127895e-10 1.0772846821e-09 1.1707345819e-09 1.2577925044e-09 6.4929754204e-10 1.2988795126e-09
4.3659383989e+01 9.7876741651e-10 1.4134438081e-09 1.7695520411e-10 1.0769191909e-09 1.1275619543e-09 1.2724874143e-09 6.1347166486e-10 1.3041860988e-09
4.3672116384e+01 9.3563482131e-10 1.3968540778e-09 1.5360261468e-10 1.0766604002e-09 1.0818412961e-09 1.2875541846e-09 5.7714807362e-10 1.3070155524e-09
4.3684848780e+01 8.9061603871e-10 1.3790782617e-09 1.3110999927e-10 1.0763607686e-09 1.0337875126e-09 1.3028101672e-09 5.4030579187e-10 1.3072085371e-09
4.3697581175e+01 8.4395683567e-10 1.3602429130e-09 1.0949019330e-10 1.0758564381e-09 9.8365475288e-10 1.3181002060e-09 5.0295054047e-10 1.3045898823e-09
4.3710313571e+01 7.9592469350e-10 1.3405223914e-09 8.8754057535e-11 1.0749624878e-09 9.3172117930e-10 1.3332403210e-09 4.6510997018e-10 1.2990061898e-09
4.3723045966e+01 7.4680979488e-10 1.3200882622e-09 6.8908503354e-11 1.0734999295e-09 8.7828793973e-10 1.3480851547e-09 4.2684033606e-10 1.2903050510e-09
4.3735778362e+01 6.9691910176e-10 1.2991081982e-09 4.9957480122e-11 1.0712403315e-09 8.2367916757e-10 1.3624619522e-09 3.8822077654e-10 1.2783399955e-09
4.3748510757e+01 6.4657931639e-10 1.2777748236e-09 3.1903949863e-11 1.0679621838e-09 7.6823712306e-10 1.3762285712e-09 3.4935426694e-10 1.2629793978e-09
4.3761243153e+01 5.9612799823e-10 1.2562967313e-09 1.4752849282e-11 1.0634360655e-09 7.1231836230e-10 1.3892455142e-09 3.1036571252e-10 1.2440995497e-09
4.3773975548e+01 5.4591455090e-10 1.2348525729e-09 -1.4928595981e-12 1.0574305780e-09 6.5629280289e-10 1.4013572828e-09 2.7140109032e-10 1.2215935674e-09
4.3786707943e+01 4.9629775469e-10 1.2136689061e-09 -1.6831202096e-11 1.0497014671e-09 6.0053615555e-10 1.4124500262e-09 2.3262191905e-10 1.1953654532e-09
4.3799440339e+01 4.4764043665e-10 1.1929313689e-09 -3.1253292142e-11 1.0400104120e-09 5.4543039128e-10 1.4224043572e-09 1.9420611718e-10 1.1652954577e-09
4.3812172734e+01 4.0030710174e-10 1.1728385737e-09 -4.4753205690e-11 1.0281487583e-09 4.9135701391e-10 1.4310855726e-09 1.5634199606e-10 1.1313261803e-09
4.3824905130e+01 3.5466080404e-10 1.1535911291e-09 -5.7314157943e-11 1.0139058739e-09 4.3869201445e-10 1.4384008263e-09 1.1922768784e-10 1.0933667696e-09
4.3837637525e+01 3.1105865576e-10 1.1353716786e-09 -6.8920351446e-11 9.9708002673e-10 3.8780521708e-10 1.4442531815e-09 8.3062554643e-11 1.0513540851e-09
4.3850369921e+01 2.6984837274e-10 1.1183409088e-09 -7.9547102672e-11 9.7750903983e-10 3.3905252384e-10 1.4485473185e-09 4.8048380432e-11 1.0052384454e-09
4.3863102316e+01 2.3136541209e-10 1.1026724808e-09 -8.9166766074e-11 9.5506238066e-10 2.9277684902e-10 1.4512099879e-09 1.4382696662e-11 9.5496720052e-10
4.3875834712e+01 1.9592887603e-10 1.0884901532e-09 -9.7740835353e-11 9.2963621649e-10 2.4929774761e-10 1.4521726965e-09 -1.7743792091e-11 9.0050115955e-10
4.3888567107e+01 1.6383753429e-10 1.0759376455e-09 -1.0522389282e-10 9.0115934773e-10 2.0891421843e-10 1.4513669512e-09 -4.8151832491e-11 8.4180875222e-10
4.3901299502e+01 1.3536627080e-10 1.0651097726e-09 -1.1156558409e-10 8.6960606341e-10 1.7190096667e-10 1.4487651646e-09 -7.6677140760e-11 7.7886513791e-10
4.3914031898e+01 1.1076588629e-10 1.0560624257e-09 -1.1670074465e-10 8.3500207450e-10 1.3849906013e-10 1.4443083565e-09 -1.0317068872e-10 7.1165695615e-10
4.3926764293e+01 9.0254708701e-11 1.0488704586e-09 -1.2056026064e-10 7.9742649165e-10 1.0892433858e-10 1.4379984293e-09 -1.2750889646e-10 6.4017401337e-10
4.3939496689e+01 7.4021258055e-11 1.0435418557e-09 -1.2306317008e-10 7.5699896972e-10 8.3358070063e-11 1.4298125522e-09 -1.4958664333e-10 5.6442007031e-10
4.3952229084e+01 6.2216547790e-11 1.0400646404e-09 -1.2412159964e-10 7.1387970780e-10 6.1949753996e-11 1.4197545303e-09 -1.6932819480e-10 4.8440462776e-10
4.3964961480e+01 5.4958328904e-11 1.0383988905e-09 -1.2363681521e-10 6.6831493779e-10 4.4812449309e-11 1.4078624153e-09 -1.8668089044e-10 4.0014846868e-10
4.3977693875e+01 5.2324476952e-11 1.0384747425e-09 -1.2150317130e-10 6.2058748027e-10 3.2028380680e-11 1.3941599895e-09 -2.0162348681e-10 3.1168425205e-10
4.3990426271e+01 5.4353880361e-11 1.0401783186e-09 -1.1760317433e-10 5.7101476675e-10 2.3647069790e-11 1.3787138435e-09 -2.1416149500e-10 2.1905552314e-10
4.4003158666e+01 6.1042591068e-11 1.0433646015e-09 -1.1181834339e-10 5.2000520598e-10 1.9683466579e-11 1.3615981780e-09 -2.2433068940e-10 1.2232166188e-10
4.4015891061e+01 7.2348364792e-11 1.0478740028e-09 -1.0401440009e-10 4.6797412890e-10 2.0126358593e-11 1.3429109764e-09 -2.3219409473e-10 2.1556893170e-11
4.4028623457e+01 8.8187897389e-11 1.0534795653e-09 -9.4060028090e-11 4.1541795484e-10 2.4936502234e-11 1.3227721015e-09 -2.3784257716e-10 -8.3145754422e-11
4.4041355852e+01 1.0843721966e-10 1.0599387623e-09 -8.1812062935e-11 3.6285980302e-10 3.4048491510e-11 1.3013242473e-09 -2.4139331881e-10 -1.9167316214e-10
4.4054088248e+01 1.3293317788e-10 1.0669935970e-09 -6.7128327523e-11 3.1085048136e-10 4.7381036114e-11 1.2787338902e-09 -2.4298571774e-10 -3.0388568818e-10
4.4066820643e+01 1.6147501301e-10 1.0743310802e-09 -4.9861708045e-11 2.5999123084e-10 6.4832289570e-11 1.2551931911e-09 -2.4278339031e-10 -4.1962310572e-10
4.4079553039e+01 1.9382643344e-10 1.0816237508e-09 -2.9863116008e-11 2.1088329241e-10 8.6288258575e-11 1.2309218990e-09 -2.4096702005e-10 -5.3869173721e-10
4.4092285434e+01 2.2971600980e-10 1.0885106133e-09 -6.9864249446e-12 1.6416449573e-10 1.1162934360e-10 1.2061635449e-09 -2.3773473912e-10 -6.6086791826e-10
4.4105017830e+01 2.6884524874e-10 1.0946281767e-09 1.8916466296e-11 1.2047267045e-10 1.4073220762e-10 1.1811901985e-09 -2.3329631206e-10 -7.8589433585e-10
4.4117750225e+01 3.1088344070e-10 1.0995815119e-09 4.7988722160e-11 8.0447623979e-11 1.7347351363e-10 1.1563015171e-09 -2.2787389860e-10 -9.1347211101e-10
4.4130482621e+01 3.5547723399e-10 1.1029649102e-09 8.0370545069e-11 4.4724219315e-11 2.0973739958e-10 1.1318228431e-09 -2.2169156540e-10 -1.0432637678e-09
4.4143215016e+01 4.0225359582e-10 1.1043681722e-09 1.1619522606e-10 1.3915564026e-11 2.4942108462e-10 1.1081033010e-09 -2.1498196041e-10 -1.1748922437e-09
4.4155947411e+01 4.5082149022e-10 1.1033761079e-09 1.5558420807e-10 -1.1386989750e-11 2.9243486911e-10 1.0855294012e-09 -2.0797296421e-10 -1.3079280239e-09
4.4168679807e+01 5.0077545106e-10 1.0995735274e-09 1.9866880747e-10 -3.0628678551e-11 3.3871147830e-10 1.0644867027e-09 -2.0089341085e-10 -1.4419020070e-09
4.4181412202e+01 5.5170251089e-10 1.0925592137e-09 2.4554775834e-10 -4.3296272012e-11 3.8820419364e-10 1.0454169862e-09 -1.9396069266e-10 -1.5762956082e-09
4.4194144598e+01 6.0318387886e-10 1.0819419300e-09 2.9632473150e-10 -4.8927961688e-11 4.4089526206e-10 1.0287540411e-09 -1.8738934158e-10 -1.7105239353e-09
4.4206876993e+01 6.5480046800e-10 1.0673523969e-09 3.5106884080e-10 -4.7125227662e-11 4.9679496165e-10 1.0149488757e-09 -1.8137958739e-10 -1.8439862613e-09
4.4219609389e+01 7.0613407968e-10 1.0484472843e-09 4.0987092164e-10 -3.7550860770e-11 5.5594627349e-10 1.0044932133e-09 -1.7611926471e-10 -1.9760007068e-09
4.4232341784e+01 7.5677520100e-10 1.0249161978e-09 4.7278725244e-10 -1.9943795855e-11 6.1842301292e-10 9.9785794390e-10 -1.7178571993e-10 -2.1058596608e-09
4.4245074180e+01 8.0632438662e-10 9.9649066130e-10 5.3984152939e-10 5.8733727242e-12 6.8433263264e-10 9.9553774003e-10 -1.6853532297e-10 -2.2328000914e-09
4.4257806575e+01 8.5439423280e-10 9.6294711101e-10 6.1108114485e-10 3.9999661841e-11 7.5381435399e-10 9.9803012795e-10 -1.6651395554e-10 -2.3560164109e-09
4.4270538970e+01 9.0061470727e-10 9.2411088771e-10 6.8650906086e-10 8.2441756344e-11 8.2703542942e-10 1.0058240723e-09 -1.6585033680e-10 -2.4746634449e-09
4.4283271366e+01 9.4463867653e-10 8.7987020950e-10 7.6611737867e-10 1.3311534406e-10 9.0419301129e-10 1.0193914145e-09 -1.6665602335e-10 -2.5878890915e-09
4.4296003761e+01 9.8612769284e-10 8.3017417571e-10 8.4987252870e-10 1.9184373133e-10 9.8551788932e-10 1.0392106549e-09 -1.6903017660e-10 -2.6947749411e-09
4.4308736157e+01 1.0247848618e-09 7.7504274739e-10 9.3774785274e-10 2.5835373919e-10 1.0712445907e-09 1.0657260474e-09 -1.7305860932e-10 -2.7944094129e-09
4.4321468552e+01 1.0603257254e-09 7.1456674732e-10 1.0296584395e-09 3.3228155751e-10 1.1616394113e-09 1.0993552097e-09 -1.7881378563e-10 -2.8858697427e-09
4.4334200948e+01 1.0924957324e-09 6.4891684250e-10 1.1255440611e-09 4.1317121227e-10 1.2569593032e-09 1.1405062465e-09 -1.8635768141e-10 -2.9682221813e-09
4.4346933343e+01 1.1210772455e-09 5.7834314491e-10 1.2252832746e-09 5.0047575218e-10 1.3574967247e-09 1.1895168670e-09 -1.9574369129e-10 -3.0405376307e-09
4.4359665739e+01 1.1458489562e-09 5.0317918379e-10 1.3287773460e-09 5.9356723642e-10 1.4635048903e-09 1.2466990951e-09 -2.0701853553e-10 -3.1019283609e-09
4.4372398134e+01 1.1666524090e-09 4.2384390168e-10 1.4358673133e-09 6.9174078907e-10 1.5752398179e-09 1.3123364163e-09 -2.2022512054e-10 -3.1515061967e-09
4.4385130529e+01 1.1833313986e-09 3.4084395003e-10 1.5463921413e-09 7.9421519243e-10 1.6929575251e-09 1.3866171865e-09 -2.3540187135e-10 -3.1884387701e-09
4.4397862925e+01 1.1957792485e-09 2.5476989653e-10 1.6601799338e-09 9.0014663247e-10 1.8168560987e-09 1.4696974179e-09 -2.5258530606e-10 -3.2119571901e-09
4.4410595320e+01 1.2038687321e-09 1.6629852064e-10 1.7770271998e-09 1.0086353244e-09 1.9471168068e-09 1.5616646295e-09 -2.7181289626e-10 -3.2213437712e-09
4.4423327716e+01 1.2075492158e-09 7.6188342368e-11 1.8967097143e-09 1.1187402470e-09 2.0838648550e-09 1.6625486918e-09 -2.9312402047e-10 -3.2159595952e-09
4.4436060111e+01 1.2067473640e-09 -1.4720277999e-11 2.0189909103e-09 1.2294829992e-09 2.2271768619e-09 1.7722765455e-09 -3.1655948742e-10 -3.1952624244e-09
4.4448792507e+01 1.2014342574e-09 -1.0551611842e-10 2.1436032184e-09 1.3398362304e-09 2.3770808586e-09 1.8907283276e-09 -3.4216279466e-10 -3.1588051280e-09
4.4461524902e+01 1.1915877867e-09 -1.9521410097e-10 2.2702682085e-09 1.4488028495e-09 2.5335226515e-09 2.0177012226e-09 -3.6997736344e-10 -3.1062637884e-09
4.4474257298e+01 1.1772020298e-09 -2.8276726844e-10 2.3986798048e-09 1.5553520449e-09 2.6963835755e-09 2.1529123158e-09 -4.0005149683e-10 -3.0374166811e-09
4.4486989693e+01 1.1582779738e-09 -3.6707277272e-10 2.5285102101e-09 1.6584490491e-09 2.8654431189e-09 2.2959915542e-09 -4.3243056116e-10 -2.9522030503e-09
4.4499722088e+01 1.1348333849e-09 -4.4697886107e-10 2.6594365640e-09 1.7571168456e-09 3.0404303141e-09 2.4465080021e-09 -4.6715803491e-10 -2.8506922817e-09
4.4512454484e+01 1.1068939256e-09 -5.2129685284e-10 2.7910708413e-09 1.8503685289e-09 3.2209545939e-09 2.6039422533e-09 -5.0427682447e-10 -2.7330837037e-09
4.4525186879e+01 1.0744872323e-09 -5.8881810631e-10 2.9230526627e-09 1.9372913599e-09 3.4065487725e-09 2.7677111653e-09 -5.4381744104e-10 -2.5997559722e-09
4.4537919275e+01 1.0376498246e-09 -6.4829804988e-10 3.0549614208e-09 2.0169884215e-09 3.5966615709e-09 2.9371269531e-09 -5.8579514021e-10 -2.4512268801e-09
4.4550651670e+01 9.9642019603e-10 -6.9851706324e-10 3.1863962553e-09 2.0886616851e-09 3.7906183730e-09 3.1114799522e-09 -6.3023375888e-10 -2.2881748432e-09
4.4563384066e+01 9.5084078840e-10 -7.3822857868e-10 3.3169029892e-09 2.1515408106e-09 3.9876726160e-09 3.2899615632e-09 -6.7709420456e-10 -2.1114562191e-09
4.4576116461e+01 9.0095503035e-10 -7.6624491360e-10 3.4460274457e-09 2.2049533575e-09 4.1870020533e-09 3.4717441613e-09 -7.2635168690e-10 -1.9220599803e-09
4.4588848857e+01 8.4681128568e-10 -7.8137838538e-10 3.5733055745e-09 2.2483148958e-09 4.3876676415e-09 3.6559049922e-09 -7.7793088134e-10 -1.7211371078e-09
4.4601581252e+01 7.8845693114e-10 -7.8250418873e-10 3.6982437052e-09 2.2811023063e-09 4.5886621285e-09 3.8415022756e-09 -8.3171451045e-10 -1.5099781254e-09
4.4614313648e+01 7.2594822664e-10 -7.6857736256e-10 3.8203382937e-09 2.3028972915e-09 4.7889352808e-09 4.0275752056e-09 -8.8757099465e-10 -1.2900022134e-09
4.4627046043e+01 6.5934044507e-10 -7.3859486399e-10 3.9390759229e-09 2.3133883531e-09 4.9873202556e-09 4.2131154114e-09 -9.4529438329e-10 -1.0627819501e-09
4.4639778438e+01 5.8869971650e-10 -6.9166044178e-10 4.0539135551e-09 2.3123322258e-09 5.1826456313e-09 4.3971050095e-09 -1.0046291450e-09 -8.2996512870e-10
4.4652510834e+01 5.1410105414e-10 -6.2697265968e-10 4.1643377729e-09 2.2995894773e-09 5.3736614996e-09 4.5785261162e-09 -1.0652892373e-09 -5.9331632258e-10
4.4665243229e+01 4.3562894655e-10 -5.4385483802e-10 4.2697857922e-09 2.2751373630e-09 5.5591151488e-09 4.7563608480e-09 -1.1268932700e-09 -3.5467037155e-10
4.4677975625e+01 3.5338298363e-10 -4.4174307706e-10 4.3697244486e-09 2.2389936830e-09 5.7377071486e-09 4.9296103470e-09 -1.1889835750e-09 -1.1592347464e-10
4.4690708020e+01 2.6748032418e-10 -3.2020422198e-10 4.4635712110e-09 2.1913166585e-09 5.9081589053e-09 5.0972757555e-09 -1.2510929496e-09 1.2099254115e-10
4.4703440416e+01 1.7806161795e-10 -1.7896680247e-10 4.5508027887e-09 2.1323099995e-09 6.0691763147e-09 5.2584447835e-09 -1.3126302390e-09 3.5412803487e-10
4.4716172811e+01 8.5289031666e-11 -1.7901071678e-11 4.6308465239e-09 2.0622693821e-09 6.2195110565e-09 5.4121965792e-09 -1.3729470802e-09 5.8154128287e-10
4.4728905207e+01 -1.0643979557e-11 1.6296203076e-10 4.7031692525e-09 1.9815567374e-09 6.3579381701e-09 5.5576921021e-09 -1.4313283667e-09 8.0133311711e-10
4.4741637602e+01 -1.0951138908e-10 3.6342489042e-10 4.7672476837e-09 1.8906042075e-09 6.4832906255e-09 5.6941512918e-09 -1.4869827142e-09 1.0116320802e-09
4.4754369997e+01 -2.1105065066e-10 5.8312022394e-10 4.8225289065e-09 1.7898923895e-09 6.5944733396e-09 5.8208739967e-09 -1.5390424601e-09 1.2106914126e-09
4.4767102393e+01 -3.1495677639e-10 8.2150908292e-10 4.8685291238e-09 1.6799483582e-09 6.6904491602e-09 5.9372266555e-09 -1.5866018032e-09 1.3968247244e-09
4.4779834788e+01 -4.2088529772e-10 1.0778868422e-09 4.9047645387e-09 1.5613328103e-09 6.7702977315e-09 6.0426727390e-09 -1.6286500595e-09 1.5685148583e-09
4.4792567184e+01 -5.2843844723e-10 1.3513637379e-09 4.9307513539e-09 1.4346509424e-09 6.8331986755e-09 6.1367556263e-09 -1.6641765455e-09 1.7243693552e-09
4.4805299579e+01 -6.3717206777e-10 1.6408973040e-09 4.9460748863e-09 1.3005158621e-09 6.8784371982e-09 6.2191299983e-09 -1.6920752298e-09 1.8631837920e-09
4.4818031975e+01 -7.4658672929e-10 1.9452813940e-09 4.9503401994e-09 1.1595496360e-09 6.9054153018e-09 6.2895589828e-09 -1.7112496161e-09 1.9839625655e-09
4.4830764370e+01 -8.5612654442e-10 2.2631501729e-09 4.9431523569e-09 1.0123899160e-09 6.9136938318e-09 6.3478827626e-09 -1.7205459993e-09 2.0859080051e-09
4.4843496766e+01 -9.6518311656e-10 2.5929776182e-09 4.9242250299e-09 8.5965592091e-10 6.9029579051e-09 6.3940729893e-09 -1.7188011397e-09 2.1684461049e-09
4.4856229161e+01 -1.0730851762e-09 2.9331169431e-09 4.8932521426e-09 7.0198443210e-10 6.8730206475e-09 6.4282123301e-09 -1.7048708670e-09 2.2312799653e-09
4.4868961556e+01 -1.1791169394e-09 3.2818065847e-09 4.8500164800e-09 5.3995295737e-10 6.8238633715e-09 6.4504626000e-09 -1.6775919415e-09 2.2743304130e-09
4.4881693952e+01 -1.2824899778e-09 3.6371332762e-09 4.7943205740e-09 3.7415779329e-10 6.7556075453e-09 6.4611208879e-09 -1.6358392625e-09 2.2978151745e-09
4.4894426347e+01 -1.3823680916e-09 3.9971408345e-09 4.7260459436e-09 2.0515073665e-10 6.6685147931e-09 6.4605567711e-09 -1.5785544725e-09 2.3021993926e-09
4.4907158743e+01 -1.4778717509e-09 4.3597533101e-09 4.6451234749e-09 3.3444028948e-11 6.5629868943e-09 6.4492611168e-09 -1.5046982834e-09 2.2882352128e-09
4.4919891138e+01 -1.5680553945e-09 4.7228448509e-09 4.5515334211e-09 -1.4046096605e-10 6.4395844718e-09 6.4277932855e-09 -1.4133362897e-09 2.2569320942e-09
4.4932623534e+01 -1.6519359545e-09 5.0842496828e-09 4.4453350227e-09 -3.1610639543e-10 6.2989522420e-09 6.3968344029e-09 -1.3035912941e-09 2.2095568083e-09
4.4945355929e+01 -1.7285116097e-09 5.4417621096e-09 4.3266507100e-09 -4.9307692827e-10 6.1418937640e-09 6.3571045979e-09 -1.1747100513e-09 2.1476631301e-09
4.4958088325e+01 -1.7967223051e-09 5.7931864154e-09 4.1956611663e-09 -6.7097701129e-10 5.9693247218e-09 6.3094086646e-09 -1.0260537328e-09 2.0730027674e-09
4.4970820720e+01 -1.8554862712e-09 6.1363568260e-09 4.0526082903e-09 -8.4942098006e-10 5.7822542365e-09 6.2546236951e-09 -8.5709792724e-10 1.9875649478e-09
4.4983553115e+01 -1.9037069334e-09 6.4690975869e-09 3.8978287651e-09 -1.0281022808e-09 5.5817474913e-09 6.1936610282e-09 -6.6748031412e-10 1.8935764185e-09
4.4996285511e+01 -1.9402837690e-09 6.7893427290e-09 3.7316918564e-09 -1.2066945820e-09 5.3689817942e-09 6.1274881290e-09 -4.5700066360e-10 1.7933925834e-09
4.5009017906e+01 -1.9641123070e-09 7.0950662056e-09 3.5546549004e-09 -1.3848913300e-09 5.1451718279e-09 6.0571038552e-09 -2.2560176719e-10 1.6895667794e-09
4.5021750302e+01 -1.9740861028e-09 7.3843517557e-09 3.3672504690e-09 -1.5624255262e-09 4.9115789938e-09 5.9835099186e-09 2.6582888590e-11 1.5847770413e-09
4.5034482697e+01 -1.9691194387e-09 7.6553729429e-09 3.1700636604e-09 -1.7390202835e-09 4.6694833804e-09 5.9077280078e-09 2.9926726118e-10 1.4817568250e-09
4.5047215093e+01 -1.9481877924e-09 7.9065029416e-09 2.9637399981e-09 -1.9143789367e-09 4.4201650766e-09 5.8307988376e-09 5.9191740448e-10 1.3833652740e-09
4.5059947488e+01 -1.9102636801e-09 8.1362047506e-09 2.7490081398e-09 -2.0882542652e-09 4.1649228586e-09 5.7537307785e-09 9.0389449008e-10 1.2924437181e-09
4.5072679884e+01 -1.8543847615e-09 8.3431309990e-09 2.5266352496e-09 -2.2603298264e-09 3.9049900964e-09 5.6775122242e-09 1.2342831818e-09 1.2118611972e-09
4.5085412279e+01 -1.7796646962e-09 8.5261039847e-09 2.2974536557e-09 -2.4303089552e-09 3.6415908166e-09 5.6031125423e-09 1.5820594473e-09 1.1444174751e-09
4.5098144675e+01 -1.6852701466e-09 8.6841456160e-09 2.0623381424e-09 -2.5978653202e-09 3.3758836396e-09 5.5314554384e-09 1.9459667016e-09 1.0928786666e-09
4.5110877070e+01 -1.5704549289e-09 8.8164973731e-09 1.8222266836e-09 -2.7626231458e-09 3.1089617798e-09 5.4634084918e-09 2.3245792132e-09 1.0598466024e-09
4.5123609465e+01 -1.4345871553e-09 8.9226003465e-09 1.5780967470e-09 -2.9241967676e-09 2.8418156709e-09 5.3998012301e-09 2.7163125923e-09 1.0478152393e-09
4.5136341861e+01 -1.2771028450e-09 9.0021052177e-09 1.3309554203e-09 -3.0821510770e-09 2.5753703406e-09 5.3413823210e-09 3.1194276050e-09 1.0590920814e-09
4.5149074256e+01 -1.0975695863e-09 9.0549022010e-09 1.0818394115e-09 -3.2360015213e-09 2.3104200043e-09 5.2888395493e-09 3.5320153938e-09 1.0957472120e-09
4.5161806652e+01 -8.9568140435e-10 9.0811110626e-09 8.3184466931e-10 -3.3852734364e-09 2.0476747844e-09 5.2427960120e-09 3.9520593586e-09 1.1596533749e-09
4.5174539047e+01 -6.7123793483e-10 9.0810611600e-09 5.8203752188e-10 -3.5293734925e-09 1.7877270723e-09 5.2037863360e-09 4.3774237150e-09 1.2523751324e-09
4.5187271443e+01 -4.2418390488e-10 9.0553114025e-09 3.3355341139e-10 -3.6677281374e-09 1.5310300381e-09 5.1722566775e-09 4.8058677964e-09 1.3752035030e-09
4.5200003838e+01 -1.5461209400e-10 9.0046502519e-09 8.7488286368e-11 -3.7996945970e-09 1.2779359397e-09 5.1485827975e-09 5.2350937274e-09 1.5291133072e-09
4.5212736234e+01 1.3725443223e-10 8.9300757606e-09 -1.5503228445e-10 -3.9246103195e-09 1.0286787439e-09 5.1330396195e-09 5.6627178201e-09 1.7147498069e-09
4.5225468629e+01 4.5104258178e-10 8.8327955723e-09 -3.9290247915e-10 -4.0417534203e-09 7.8336478188e-10 5.1258364282e-09 6.0863563864e-09 1.9324168293e-09
4.5238201024e+01 7.8623219728e-10 8.7141969802e-09 -6.2500660237e-10 -4.1504020147e-09 5.4199704381e-10 5.1270727287e-09 6.5035971342e-09 2.1820639017e-09
4.5250933420e+01 1.1421619781e-09 8.5758668880e-09 -8.5026845245e-10 -4.2498144402e-09 3.0447517816e-10 5.1368009164e-09 6.9120468406e-09 2.4632971370e-09
4.5263665815e+01 1.5180008567e-09 8.4195319266e-09 -1.0676414479e-09 -4.3392292568e-09 7.0613245030e-11 5.1549525609e-09 7.3093408871e-09 2.7753386583e-09
4.5276398211e+01 1.9127993240e-09 8.2471083570e-09 -1.2761185009e-09 -4.4178850245e-09 -1.5986439511e-10 5.1814024094e-09 7.6931718638e-09 3.1170998335e-09
4.5289130606e+01 2.3254400778e-09 8.0606022651e-09 -1.4746826502e-09 -4.4850203031e-09 -3.8730626278e-10 5.2159514721e-09 8.0613372430e-09 3.4871258544e-09
4.5301863002e+01 2.7546903354e-09 7.8621594640e-09 -1.6624255421e-09 -4.5399033193e-09 -6.1210853143e-10 5.2583353848e-09 8.4117012402e-09 3.8836254266e-09
4.5314595397e+01 3.1991722224e-09 7.6540155914e-09 -1.8384684432e-09 -4.5818418547e-09 -8.3471222432e-10 5.3082173897e-09 8.7422806269e-09 4.3045202524e-09
4.5327327793e+01 3.6574022540e-09 7.4384661684e-09 -2.0019721134e-09 -4.6101535800e-09 -1.0555705116e-09 5.3652036514e-09 9.0512065919e-09 4.7474351348e-09
