# freq_THz coherence
1.301269531249999822e+01 4.350351399268872349e-02
1.303710937499999822e+01 4.768197383241029597e-02
1.306152343749999822e+01 4.828346569084728673e-02
1.308593749999999822e+01 4.470911860086361489e-02
1.311035156249999822e+01 4.790452629361768161e-02
1.313476562499999822e+01 4.678233576487846740e-02
1.315917968749999822e+01 4.755835237833887924e-02
1.318359374999999822e+01 4.806066973761095873e-02
1.320800781249999822e+01 4.694853383154237031e-02
1.323242187499999822e+01 4.767338445598361812e-02
1.325683593749999822e+01 4.608950256784236088e-02
1.328124999999999822e+01 4.445247408945306178e-02
1.330566406249999822e+01 4.736585604624446444e-02
1.333007812499999822e+01 4.754405465798772212e-02
1.335449218749999822e+01 4.721620851063709767e-02
1.337890624999999822e+01 4.564821958415972436e-02
1.340332031249999822e+01 4.783011765678184257e-02
1.342773437499999822e+01 4.677799085181177235e-02
1.345214843749999822e+01 4.632967945141031052e-02
1.347656249999999822e+01 5.074354733889362840e-02
1.350097656249999822e+01 4.914713596489855146e-02
1.352539062499999822e+01 4.964324824959360366e-02
1.354980468749999822e+01 5.216704828271660765e-02
1.357421874999999822e+01 4.926679776653296317e-02
1.359863281249999822e+01 4.942428335831948460e-02
1.362304687499999822e+01 4.854012966142415286e-02
1.364746093749999822e+01 4.625214852827316120e-02
1.367187499999999822e+01 4.770729428136026573e-02
1.369628906249999822e+01 4.704243582499818832e-02
1.372070312499999822e+01 4.673052338619575197e-02
1.374511718749999822e+01 4.765628485382077811e-02
1.376953124999999822e+01 5.389575180086510209e-02
1.379394531249999822e+01 5.245721130243537200e-02
1.381835937499999822e+01 4.904907934497267086e-02
1.384277343749999822e+01 4.494369023238101862e-02
1.386718749999999822e+01 4.820340790402648234e-02
1.389160156249999822e+01 4.730433917174545200e-02
1.391601562499999822e+01 4.930588416649188399e-02
1.394042968749999822e+01 5.643069015427797097e-02
1.396484374999999822e+01 5.697323121117218309e-02
1.398925781249999822e+01 5.007409686353365974e-02
1.401367187499999822e+01 5.274640176891738641e-02
1.403808593749999822e+01 5.458643029752764664e-02
1.406249999999999822e+01 5.041787030186754143e-02
1.408691406249999822e+01 4.617983328751973371e-02
1.411132812499999822e+01 4.949530947095283351e-02
1.413574218749999822e+01 5.113763077352817543e-02
